node_id,full_name,stratum_indeg,stratum_size,F_signature,NL,F_T,dep_count,dep_truncated,F_Tnames,dep_names_count,dep_names_truncated,judge_T_vs_Tnames,judge_T_vs_Tnames_notes,vacuous_T_in_Tnames_pair,vacuous_Tnames,edit_dist_Tnames,F_Trandom,rand_count,rand_truncated,judge_T_vs_Trandom,judge_T_vs_Trandom_notes,vacuous_T_in_Trandom_pair,vacuous_Trandom,edit_dist_Trandom,typecheck_T,typecheck_Tnames,typecheck_Trandom
117106,CategoryTheory.Bicategory.Adj.Bicategory.rightUnitor_inv_τr,non_dense,large,"CategoryTheory.Bicategory.Adj.Bicategory.rightUnitor_inv_τr.{w, v, u} {B : Type u} [CategoryTheory.Bicategory B]
  {a b : CategoryTheory.Bicategory.Adj B} (α : a ⟶ b) :
  CategoryTheory.Bicategory.Adj.Hom₂.τr
      (CategoryTheory.Iso.inv (CategoryTheory.Bicategory.Adj.Bicategory.rightUnitor α)) =
    CategoryTheory.Iso.hom (CategoryTheory.Bicategory.leftUnitor (CategoryTheory.Bicategory.Adj.Hom.r α))","The inverse of the right unitor isomorphism applied to a morphism α between adjunctions a and b in a bicategory B, when viewed through the right transformation component (τr), equals the left unitor isomorphism applied to the right component of the morphism α.","```lean
theorem CategoryTheory.Bicategory.Adj.Bicategory.rightUnitor_inv_τr {B : Type u} [CategoryTheory.Bicategory B]
    {a b : CategoryTheory.Bicategory.Adj B} (α : a ⟶ b) :
    (CategoryTheory.Bicategory.Adj.Bicategory.rightUnitor α).inv.τr =
    (CategoryTheory.Bicategory.leftUnitor α.r).hom := by sorry
```",34,0,"```lean
theorem CategoryTheory.Bicategory.Adj.Bicategory.rightUnitor_inv_τr {B : Type u} [CategoryTheory.Bicategory B] {a b : CategoryTheory.Bicategory.Adj B} (α : a ⟶ b) :
    (CategoryTheory.Bicategory.Adj.Bicategory.rightUnitor a).inv ≫ α.τr = (CategoryTheory.Bicategory.leftUnitor b).hom ≫ α.r
```",34,0,T,Candidate B matches target signature exactly with correct field projections. Candidate A uses incorrect composition equation.,False,False,12,"```lean
theorem CategoryTheory.Bicategory.Adj.rightUnitor_inv_τr {B : Type u} [CategoryTheory.Bicategory B]
  {a b : CategoryTheory.Bicategory.Adj B} (α : a ⟶ b) :
  CategoryTheory.Bicategory.Adj.Hom₂.τr (CategoryTheory.Iso.inv (CategoryTheory.Bicategory.rightUnitor α)) =
    CategoryTheory.Iso.hom (CategoryTheory.Bicategory.leftUnitor (CategoryTheory.Bicategory.Adj.Hom.r α)) := by sorry
```",34,0,T,"A uses dot notation more consistently with Mathlib style, though B matches target structure more literally. Neither is vacuous.",False,False,8,True,False,False
263254,CategoryTheory.Adjunction.toMonad_μ,non_dense,large,"CategoryTheory.Adjunction.toMonad_μ.{v₁, v₂, u₁, u₂} {C : Type u₁} [CategoryTheory.Category.{v₁, u₁} C] {D : Type u₂}
  [CategoryTheory.Category.{v₂, u₂} D] {L : CategoryTheory.Functor C D} {R : CategoryTheory.Functor D C} (h : L ⊣ R) :
  CategoryTheory.Monad.μ (CategoryTheory.Adjunction.toMonad h) =
    CategoryTheory.Functor.whiskerRight (CategoryTheory.Functor.whiskerLeft L (CategoryTheory.Adjunction.counit h)) R",The multiplication natural transformation of the monad obtained from an adjunction between functors L and R (where L is left adjoint to R) is equal to the natural transformation obtained by whiskering the counit of the adjunction with L on the left and R on the right.,"```lean
theorem CategoryTheory.Adjunction.toMonad_μ {C : Type u₁} [CategoryTheory.Category.{v₁, u₁} C] {D : Type u₂}
  [CategoryTheory.Category.{v₂, u₂} D] {L : CategoryTheory.Functor C D} {R : CategoryTheory.Functor D C} (h : L ⊣ R) :
  (h.toMonad).μ = CategoryTheory.Functor.whiskerLeft L (CategoryTheory.Functor.whiskerRight h.counit R) :=
  sorry
```",24,0,"```lean
theorem CategoryTheory.Adjunction.toMonad_μ {C D : CategoryTheory.Category} {L : D ⥤ C} {R : C ⥤ D} (adj : L ⊣ R) :
  (adj.toMonad).μ = CategoryTheory.Functor.whiskerLeft L (CategoryTheory.Functor.whiskerRight adj.counit R) := by sorry
```",24,0,T,B matches target signature exactly while A has opposite functor directions (L: D ⥤ C vs C ⥤ D) and wrong whiskering order.,False,False,34,"```lean
theorem CategoryTheory.Adjunction.toMonad_μ {C : Type u₁} [CategoryTheory.Category.{v₁, u₁} C] {D : Type u₂}
  [CategoryTheory.Category.{v₂, u₂} D] {L : CategoryTheory.Functor C D} {R : CategoryTheory.Functor D C} (h : L ⊣ R) :
  CategoryTheory.Monad.μ (CategoryTheory.Adjunction.toMonad h) =
    CategoryTheory.Functor.whiskerRight (CategoryTheory.Functor.whiskerLeft L (CategoryTheory.Adjunction.counit h)) R
```",24,0,Trandom,A matches target signature exactly; B has swapped whiskering order and different parenthesization.,False,False,5,False,True,False
120553,CategoryTheory.ShortComplex.FunctorEquivalence.counitIso_inv_app_app_τ₂,non_dense,large,"CategoryTheory.ShortComplex.FunctorEquivalence.counitIso_inv_app_app_τ₂.{v_1, u_1, v_2, u_2} (J : Type u_1)
  (C : Type u_2) [CategoryTheory.Category.{v_1, u_1} J] [CategoryTheory.Category.{v_2, u_2} C]
  [CategoryTheory.Limits.HasZeroMorphisms C] (X : CategoryTheory.Functor J (CategoryTheory.ShortComplex C)) (X✝ : J) :
  CategoryTheory.ShortComplex.Hom.τ₂
      (CategoryTheory.NatTrans.app
        (CategoryTheory.NatTrans.app
          (CategoryTheory.Iso.inv (CategoryTheory.ShortComplex.FunctorEquivalence.counitIso J C)) X)
        X✝) =
    CategoryTheory.CategoryStruct.id (CategoryTheory.ShortComplex.X₂ (CategoryTheory.Functor.obj X X✝))","This theorem states that for a category $J$, a category $C$ with zero morphisms, a functor $X$ from $J$ to short complexes in $C$, and an object in $J$, the second component ($\tau_2$) of the morphism obtained by applying the inverse of the counit isomorphism of the functor equivalence to $X$ and then evaluating at the given object is equal to the identity morphism on the second object of the short complex $X$ evaluated at that object.","```lean
theorem CategoryTheory.ShortComplex.FunctorEquivalence.counitIso_τ₂_eq_id {J : Type u_1} {C : Type u_2}
    [CategoryTheory.Category.{v_1, u_1} J] [CategoryTheory.Category.{v_2, u_2} C]
    [CategoryTheory.Limits.HasZeroMorphisms C] (X : CategoryTheory.Functor J (CategoryTheory.ShortComplex C))
    (j : J) :
    CategoryTheory.ShortComplex.Hom.τ₂
      ((CategoryTheory.ShortComplex.FunctorEquivalence.counitIso J C).inv.app X) =
    CategoryTheory.CategoryStruct.id ((CategoryTheory.Functor.obj X j).X₂) := by sorry
```",39,0,"```lean
theorem CategoryTheory.ShortComplex.FunctorEquivalence.tau2_inv_counitIso_eq_id
    {J C : Type*} [CategoryTheory.Category J] [CategoryTheory.Category C]
    [CategoryTheory.Limits.HasZeroMorphisms C] (X : CategoryTheory.Functor J (CategoryTheory.ShortComplex C))
    (j : J) :
    CategoryTheory.ShortComplex.Hom.τ₂
      ((CategoryTheory.ShortComplex.FunctorEquivalence.counitIso.inv).app X).app j =
    CategoryTheory.CategoryStruct.id (CategoryTheory.ShortComplex.X₂ (X.obj j)) := by sorry
```",39,0,Tnames,"Candidate A correctly applies .app j after accessing τ₂, matching the target's structure. B incorrectly omits the final .app j application.",False,False,30,"```lean
theorem CategoryTheory.ShortComplex.FunctorEquivalence.counitIso_inv_app_app_τ₂ {J : Type u_1} {C : Type u_2}
  [CategoryTheory.Category.{v_1, u_1} J] [CategoryTheory.Category.{v_2, u_2} C]
  [CategoryTheory.Limits.HasZeroMorphisms C] (X : CategoryTheory.Functor J (CategoryTheory.ShortComplex C)) (j : J) :
  CategoryTheory.ShortComplex.Hom.τ₂
      (CategoryTheory.NatTrans.app
        (CategoryTheory.NatTrans.app
          (CategoryTheory.Iso.inv (CategoryTheory.ShortComplex.FunctorEquivalence.counitIso J C)) X)
        j) =
    CategoryTheory.CategoryStruct.id (CategoryTheory.ShortComplex.X₂ (CategoryTheory.Functor.obj X j)) :=
  sorry
```",31,0,Trandom,A matches the target signature exactly with correct nested NatTrans.app structure. B is missing the outer .app j application.,False,False,14,True,False,True
256217,DirectSum.decompose_symm_add,non_dense,large,"DirectSum.decompose_symm_add.{u_1, u_3, u_4} {ι : Type u_1} {M : Type u_3} {σ : Type u_4} [DecidableEq ι]
  [AddCommMonoid M] [SetLike σ M] [AddSubmonoidClass σ M] (ℳ : ι → σ) [DirectSum.Decomposition ℳ]
  (x y : DirectSum ι fun i => ↥(ℳ i)) :
  (Equiv.symm (DirectSum.decompose ℳ)) (x + y) =
    (Equiv.symm (DirectSum.decompose ℳ)) x + (Equiv.symm (DirectSum.decompose ℳ)) y","The inverse of the direct sum decomposition equivalence preserves addition: for any two elements $x$ and $y$ in the direct sum of the subobjects indexed by $\iota$, applying the inverse decomposition to their sum equals the sum of applying the inverse decomposition to each element individually.","```lean
theorem DirectSum.decomposeAddEquiv_symm_add {ι : Type u_1} {M : Type u_3} {σ : Type u_4} [DecidableEq ι] [AddCommMonoid M] [SetLike σ M] [AddSubmonoidClass σ M] (ℳ : ι → σ) [DirectSum.Decomposition ℳ] (x y : DirectSum ι fun i => ↥(ℳ i)) : (DirectSum.decomposeAddEquiv ℳ).symm (x + y) = (DirectSum.decomposeAddEquiv ℳ).symm x + (DirectSum.decomposeAddEquiv ℳ).symm y
```",46,0,"```lean
theorem DirectSum.decomposeAddEquiv_symm_add {ι : Type*} {M : Type*} {N : ι → Type*} [DecidableEq ι] 
    [AddCommMonoid M] [∀ i, AddCommMonoid (N i)] [AddCommMonoid (DirectSum ι N)]
    (f : DirectSum.Decomposition N) (x y : DirectSum ι N) :
    f.symm (x + y) = f.symm x + f.symm y := by sorry
```",46,0,T,"B matches target types exactly (SetLike σ M, AddSubmonoidClass). A uses wrong type scheme (N : ι → Type) and incorrect f.symm notation.",False,False,41,"```lean
theorem DirectSum.decompose_symm_add {ι : Type u_1} {M : Type u_3} {σ : Type u_4} [DecidableEq ι]
  [AddCommMonoid M] [SetLike σ M] [AddSubmonoidClass σ M] (ℳ : ι → σ) [DirectSum.Decomposition ℳ]
  (x y : DirectSum ι fun i => ↥(ℳ i)) :
  (Equiv.symm (DirectSum.decompose ℳ)) (x + y) =
    (Equiv.symm (DirectSum.decompose ℳ)) x + (Equiv.symm (DirectSum.decompose ℳ)) y := by sorry
```",42,0,Trandom,A uses correct DirectSum.decompose while B uses non-existent decomposeAddEquiv. Neither is vacuous; both state additive homomorphism property.,False,False,7,False,True,False
368610,ContinuousMap.linearIsometryBoundedOfCompact_toIsometryEquiv,non_dense,large,"ContinuousMap.linearIsometryBoundedOfCompact_toIsometryEquiv.{u_1, u_3, u_4} {α : Type u_1} {E : Type u_3}
  [TopologicalSpace α] [CompactSpace α] [SeminormedAddCommGroup E] {𝕜 : Type u_4} [NormedRing 𝕜] [Module 𝕜 E]
  [IsBoundedSMul 𝕜 E] :
  LinearIsometryEquiv.toIsometryEquiv (ContinuousMap.linearIsometryBoundedOfCompact α E 𝕜) =
    ContinuousMap.isometryEquivBoundedOfCompact α E","The linear isometry equivalence `linearIsometryBoundedOfCompact` between continuous maps and bounded continuous functions (over a compact space α with values in a seminormed space E and scalars 𝕜) is equal, when viewed as an isometry equivalence by forgetting the linear structure, to the isometry equivalence `isometryEquivBoundedOfCompact`.","```lean
theorem ContinuousMap.linearIsometryBoundedOfCompact.toIsometryEquiv_eq_isometryEquivBoundedOfCompact
    {α : Type u_1} {E : Type u_3} {𝕜 : Type u_4}
    [TopologicalSpace α] [CompactSpace α] [SeminormedAddCommGroup E]
    [NormedRing 𝕜] [Module 𝕜 E] [IsBoundedSMul 𝕜 E] :
    (ContinuousMap.linearIsometryBoundedOfCompact α E 𝕜).toIsometryEquiv =
    ContinuousMap.isometryEquivBoundedOfCompact α E := by sorry
```",112,0,"```lean
theorem ContinuousMap.linearIsometryBoundedOfCompact_toIsometryEquiv {α : Type*} {E : Type*} {𝕜 : Type*} [TopologicalSpace α] [CompactSpace α] [SeminormedAddCommGroup E] [NormedRing 𝕜] [Module 𝕜 E] [IsBoundedSMul 𝕜 E] : LinearIsometryEquiv.toIsometryEquiv (ContinuousMap.linearIsometryBoundedOfCompact α E 𝕜) = ContinuousMap.isometryEquivBoundedOfCompact α E := sorry
```",112,0,Tnames,"A uses the correct coercion function LinearIsometryEquiv.toIsometryEquiv while B uses dot notation .toIsometryEquiv which is field access, not the same projection.",False,False,16,"```lean
theorem ContinuousMap.linearIsometryBoundedOfCompact_eq_isometryEquiv (α : Type u_1) (E : Type u_3)
  [TopologicalSpace α] [CompactSpace α] [SeminormedAddCommGroup E] {𝕜 : Type u_4}
  [NormedRing 𝕜] [Module 𝕜 E] [IsBoundedSMul 𝕜 E] :
  (ContinuousMap.linearIsometryBoundedOfCompact α E 𝕜 : C(α, E) ≃ᵢ BoundedContinuousFunction α E) =
    ContinuousMap.isometryEquivBoundedOfCompact α E := by sorry
```",77,0,T,"B exactly matches target using .toIsometryEquiv, A uses coercion instead",False,False,20,True,True,True
250914,VectorBundleCore.mem_source_at,non_dense,large,"VectorBundleCore.mem_source_at.{u_1, u_2, u_3, u_5} {R : Type u_1} {B : Type u_2} {F : Type u_3}
  [NontriviallyNormedField R] [NormedAddCommGroup F] [NormedSpace R F] [TopologicalSpace B] {ι : Type u_5}
  (Z : VectorBundleCore R B F ι) (b : B) (a : F) :
  ⟨b, a⟩ ∈
    PartialEquiv.source
      (OpenPartialHomeomorph.toPartialEquiv
        (Bundle.Trivialization.toOpenPartialHomeomorph (VectorBundleCore.localTrivAt Z b)))","The statement asserts that for a vector bundle core Z over a base space B with fiber F, any point (b, a) where b is in the base space and a is in the fiber, belongs to the source of the local trivialization at the point b.","```lean
theorem VectorBundleCore.mem_localTrivAt_source {R : Type u_1} {B : Type u_2} {F : Type u_3} [NontriviallyNormedField R] [NormedAddCommGroup F] [NormedSpace R F] [TopologicalSpace B] {ι : Type u_5} (Z : VectorBundleCore R B F ι) (b : B) (a : Z.Fiber b) : (⟨b, a⟩ : Z.TotalSpace) ∈ PartialEquiv.source (OpenPartialHomeomorph.toPartialEquiv (Bundle.Trivialization.toOpenPartialHomeomorph (Z.localTrivAt b)))
```",50,0,"```lean
theorem VectorBundleCore.mem_localTrivAt_source {𝕜 : Type*} [NontriviallyNormedField 𝕜] {E : Type*} [NormedAddCommGroup E] [NormedSpace 𝕜 E] {B : Type*} [TopologicalSpace B] {F : Type*} [NormedAddCommGroup F] [NormedSpace 𝕜 F] (Z : VectorBundleCore 𝕜 B F) {b : B} {a : F} (hb : b ∈ Z.baseSet) : (b, a) ∈ (Z.localTrivAt b).toOpenPartialHomeomorph.toPartialEquiv.source
```",50,0,T,"A correctly uses Z.Fiber b for the fiber type and matches the target's nested coercion structure, while B incorrectly uses plain F and introduces an unnecessary hypothesis hb.",False,False,46,"```lean
theorem VectorBundleCore.mem_localTriv_base_source {R : Type u_1} {B : Type u_2} {F : Type u_3} [NontriviallyNormedField R] [NormedAddCommGroup F] [NormedSpace R F] [TopologicalSpace B] {ι : Type u_5} (Z : VectorBundleCore R B F ι) (i : ι) {b : B} (hb : b ∈ VectorBundleCore.baseSet Z i) (a : F) : (b, a) ∈ PartialEquiv.source (OpenPartialHomeomorph.toPartialEquiv (Bundle.Trivialization.toOpenPartialHomeomorph (VectorBundleCore.localTriv Z i)))
```",50,0,T,B matches target exactly with localTrivAt and parameter b; A uses localTriv with index i and extra hypothesis hb.,False,False,21,True,False,True
323677,CategoryTheory.Comma.equivProd_unitIso_inv_app_right,non_dense,large,"CategoryTheory.Comma.equivProd_unitIso_inv_app_right.{v₁, v₂, u₁, u₂, u_1} {A : Type u₁}
  [CategoryTheory.Category.{v₁, u₁} A] {B : Type u₂} [CategoryTheory.Category.{v₂, u₂} B]
  (L : CategoryTheory.Functor A (CategoryTheory.Discrete PUnit.{u_1 + 1}))
  (R : CategoryTheory.Functor B (CategoryTheory.Discrete PUnit.{u_1 + 1})) (X : CategoryTheory.Comma L R) :
  CategoryTheory.CommaMorphism.right
      (CategoryTheory.NatTrans.app
        (CategoryTheory.Iso.inv (CategoryTheory.Equivalence.unitIso (CategoryTheory.Comma.equivProd L R))) X) =
    CategoryTheory.CategoryStruct.id (CategoryTheory.Comma.right X)","The right component of the inverse of the unit isomorphism of the equivalence between the comma category of functors L and R (both targeting the discrete category on the unit type) and the product category, when applied to an object X, is equal to the identity morphism on the right component of X.","```lean
theorem CategoryTheory.Comma.equivProd_unitIso_inv_right {A B : Type*} [CategoryTheory.Category A] [CategoryTheory.Category B]
    (L : CategoryTheory.Functor A (CategoryTheory.Discrete PUnit))
    (R : CategoryTheory.Functor B (CategoryTheory.Discrete PUnit))
    (X : A × B) :
    CategoryTheory.CommaMorphism.right ((CategoryTheory.Comma.equivProd L R).unitIso.inv.app X) =
    CategoryTheory.CategoryStruct.id (X.2) := by sorry
```",39,0,"```lean
theorem CategoryTheory.Comma.equivProd_unitIso_inv_right (L R : CategoryTheory.Functor C (CategoryTheory.Discrete PUnit)) (X : CategoryTheory.Comma L R) :
  CategoryTheory.CommaMorphism.right ((CategoryTheory.Equivalence.unitIso (CategoryTheory.Comma.equivProd L R)).inv.app X) = 𝟙 (CategoryTheory.Comma.right X) := by sorry
```",39,0,Tnames,B matches the target: it accepts L and R with the same codomain and applies to X : Comma L R. A incorrectly applies to X : A × B.,False,False,40,"```lean
theorem CategoryTheory.Comma.equivProd_unitIso_inv_app_right {A : Type u₁} [CategoryTheory.Category.{v₁, u₁} A] {B : Type u₂} [CategoryTheory.Category.{v₂, u₂} B] (L : CategoryTheory.Functor A (CategoryTheory.Discrete PUnit.{u_1 + 1})) (R : CategoryTheory.Functor B (CategoryTheory.Discrete PUnit.{u_1 + 1})) (X : CategoryTheory.Comma L R) : CategoryTheory.CommaMorphism.right (CategoryTheory.NatTrans.app (CategoryTheory.Iso.inv (CategoryTheory.Equivalence.unitIso (CategoryTheory.Comma.equivProd L R))) X) = CategoryTheory.CategoryStruct.id (CategoryTheory.Comma.right X)
```",39,0,Trandom,B matches target signature exactly; A has wrong domain type (A × B instead of CategoryTheory.Comma L R) and wrong conclusion (X.2 instead of CategoryTheory.Comma.right X).,False,False,6,True,False,True
219297,MeasureTheory.integrable_of_intervalIntegral_norm_tendsto,non_dense,large,"MeasureTheory.integrable_of_intervalIntegral_norm_tendsto.{u_1, u_2} {ι : Type u_1} {E : Type u_2}
  {μ : MeasureTheory.Measure ℝ} {l : Filter ι} [Filter.NeBot l] [Filter.IsCountablyGenerated l] [NormedAddCommGroup E]
  {a b : ι → ℝ} {f : ℝ → E} (I : ℝ) (hfi : ∀ (i : ι), MeasureTheory.IntegrableOn f (Set.Ioc (a i) (b i)) μ)
  (ha : Filter.Tendsto a l Filter.atBot) (hb : Filter.Tendsto b l Filter.atTop)
  (h : Filter.Tendsto (fun i => ∫ (x : ℝ) in a i..b i, ‖f x‖ ∂μ) l (nhds I)) : MeasureTheory.Integrable f μ","If a function $f : \mathbb{R} \to E$ (where $E$ is a normed additive commutative group) is integrable on intervals $(a_i, b_i]$ for all $i$ in an index set $\iota$, where $a_i$ tends to negative infinity and $b_i$ tends to positive infinity along a countably generated filter $l$, and if the interval integrals of $\|f\|$ converge to some value $I$, then $f$ is integrable with respect to the measure $\mu$ on all of $\mathbb{R}$.","```lean
theorem integrable_of_intervalIntegral_norm_bounded {ι : Type*} {E : Type*} {μ : MeasureTheory.Measure ℝ} {l : Filter ι} [Filter.NeBot l] [Filter.IsCountablyGenerated l] [NormedAddCommGroup E] {a b : ι → ℝ} {f : ℝ → E} (I : ℝ) (hfi : ∀ (i : ι), MeasureTheory.IntegrableOn f (Set.Ioc (a i) (b i)) μ) (ha : Filter.Tendsto a l Filter.atBot) (hb : Filter.Tendsto b l Filter.atTop) (h : ∀ᶠ (i : ι) in l, ∫ (x : ℝ) in a i..b i, ‖f x‖ ∂μ ≤ I) : MeasureTheory.Integrable f μ := by sorry
```",72,0,"```lean
theorem integrable_of_intervalIntegral_norm_tendsto
    {E : Type*} [NormedAddCommGroup E]
    {f : ℝ → E}
    {ι : Type*}
    {a b : ι → ℝ}
    {l : Filter ι}
    [Filter.IsCountablyGenerated l]
    (ha : Filter.Tendsto a l Filter.atBot)
    (hb : Filter.Tendsto b l Filter.atTop)
    (hf : ∀ i, MeasureTheory.IntegrableOn f (Set.Ioc (a i) (b i)))
    (hI : ∃ I : ℝ, Filter.Tendsto (fun i => ∫ x in (a i)..(b i), ‖f x‖) l (𝓝 I))
    : MeasureTheory.Integrable f :=
  sorry
```",72,0,Tnames,A uses ∃ for the limit I matching the target's captured limit. B changes condition to ≤ I eventually which is a different mathematical property.,False,False,65,"Looking at this problem, I need to formalize the statement that if:
- A function `f : ℝ → E` is integrable on intervals `(a_i, b_i]` for all `i`
- `a_i → -∞` and `b_i → +∞` along a countably generated filter `l`
- The interval integrals of `‖f‖` converge to `I`

Then `f` is integrable on all of `ℝ`.

This matches the pattern of `MeasureTheory.AECover.integrable_of_integral_norm_tendsto`, which states that if we have an AECover with integrability on each set and the integral of norms converges, then the function is integrable globally.

The key insight is that we need to construct an AECover of `ℝ` using intervals `(a_i, b_i]`. Given that `a_i → -∞` and `b_i → +∞`, we can use theorems like `aecover_Ioc_of_Ioc` or similar constructions.

Looking at the available theorems, `integrable_of_intervalIntegral_norm_bounded` seems directly applicable - it states that if:
- `f` is integrable on `(a_i, b_i]` for all `i`
- `a_i → -∞` and `b_i → +∞`
- `∫ x in a_i..b_i, ‖f x‖ ≤ I` eventually

Then `f` is integrable. However, we have convergence to `I`, not boundedness. The more appropriate theorem is `MeasureTheory.AECover.integrable_of_integral_norm_tendsto`.

```lean
theorem integrable_of_intervalIntegral_norm_tendsto {ι E : Type*} {μ : MeasureTheory.Measure ℝ} 
    {l : Filter ι} [Filter.NeBot l] [Filter.IsCountablyGenerated l] 
    [NormedAddCommGroup E] {a b : ι → ℝ} {f : ℝ → E} (I : ℝ)
    (hfi : ∀ (i : ι), MeasureTheory.IntegrableOn f (Set.Ioc (a i) (b i)) μ)
    (ha : Filter.Tendsto a l Filter.atBot) (hb : Filter.Tendsto b l Filter.atTop)
    (h : Filter.Tendsto (fun i => ∫ x in a i..b i, ‖f x‖ ∂μ) l (nhds I)) : 
    MeasureTheory.Integrable f μ
```",72,3,Trandom,"B matches target signature exactly while A changes tendsto convergence to boundedness condition, fundamentally altering the theorem statement",False,False,196,True,True,True
81609,WithOne.map_bot,non_dense,small,"WithOne.map_bot.{u_1, u_2} {α : Type u_1} {β : Type u_2} (f : α → β) : WithOne.map f 1 = 1",The theorem states that applying the `WithOne.map` function with any function `f` from type `α` to type `β` to the bottom element (represented as `1`) of `WithOne α` yields the bottom element (represented as `1`) of `WithOne β`.,"```lean
theorem WithOne.map_one {α β : Type*} (f : α → β) : WithOne.map f (1 : WithOne α) = (1 : WithOne β)
```",12,0,"```lean
theorem WithOne.map_one {α β : Type*} (f : α → β) : WithOne.map f (1 : WithOne α) = (1 : WithOne β)
```",12,0,tie,Both candidates are identical and match the target semantically (bot = 1 in WithOne).,False,False,18,"```lean
theorem WithOne.map_bot {α : Type u_1} {β : Type u_2} (f : α → β) : WithOne.map f 1 = 1 := by sorry
```",12,0,T,"Both match signature, but B uses idiomatic name 'map_one' for multiplicative identity rather than 'map_bot'.",False,False,7,False,True,True
373013,Fin.map_succEmb_Iic,non_dense,small,Fin.map_succEmb_Iic {n : ℕ} (i : Fin n) : Finset.map (Fin.succEmb n) (Finset.Iic i) = Finset.Ioc 0 (Fin.succ i),"The theorem states that for a natural number $n$ and a finite ordinal $i$ of type `Fin n`, mapping the successor embedding over the closed interval from $0$ to $i$ (inclusive) in `Fin n` yields the half-open interval from $0$ (exclusive) to the successor of $i$ (inclusive) in `Fin (n+1)`.","```lean
theorem Finset.map_succEmb_Iic (n : ℕ) (i : Fin n) : 
  Finset.map (Fin.succEmb n) (Finset.Iic i) = Finset.Ioc 0 (Fin.succ i) := by sorry
```",62,0,"```lean
theorem Fin.map_succEmb_Iic (n : ℕ) (i : Fin n) : 
  Finset.map Fin.succEmb (Finset.Iic i) = Finset.Ioc 0 (Fin.succ i) := by sorry
```",62,0,tie,"Both differ from target: A uses wrong namespace, B omits explicit n argument to succEmb. Neither vacuous.",False,False,10,"```lean
Fin.map_succEmb_Iic : {n : ℕ} → (i : Fin n) → Finset.map (Fin.succEmb n) (Finset.Iic i) = Finset.Ico 0 (Fin.succ i)
```",62,0,T,Candidate A incorrectly uses Ico (half-open) instead of Ioc (also half-open but opposite side). Candidate B matches the target exactly.,False,False,6,True,True,True
311629,Dioph.ex_dioph,non_dense,small,"Dioph.ex_dioph.{u} {α β : Type u} {S : Set (α ⊕ β → ℕ)} : Dioph S → Dioph {v | ∃ x, Sum.elim v x ∈ S}","The theorem states that if a set S of functions from α ⊕ β to ℕ is Diophantine, then the set of all functions v from α to ℕ for which there exists some function x from β to ℕ such that the combined function (obtained by eliminating the sum using v and x) belongs to S is also Diophantine.","```lean
theorem Dioph.exists_sum {α β : Type*} {S : Set (α ⊕ β → ℕ)} (h : Dioph S) :
    Dioph {v : α → ℕ | ∃ x : β → ℕ, Sum.elim v x ∈ S}
```",35,0,"```lean
theorem Dioph.existsRight {α β : Type*} {S : Set (α ⊕ β → ℕ)} (h : Dioph S) :
    Dioph {v : α → ℕ | ∃ x : β → ℕ, Sum.elim v x ∈ S} := by sorry
```",35,0,tie,"Both candidates are semantically identical to the target, differing only in name (ex_dioph vs exists_sum vs existsRight).",False,False,21,"```lean
theorem Dioph.sum_ex_dioph {α β : Type} {S : Set (α ⊕ β → ℕ)} (d : Dioph S) :
  Dioph {v : α → ℕ | ∃ x : β → ℕ, Sum.elim v x ∈ S} := by sorry
```",35,0,tie,Both candidates match the target signature semantically; neither is vacuous.,False,False,21,False,True,False
332568,ack_inj_left,non_dense,small,ack_inj_left {m₁ m₂ n : ℕ} : ack m₁ n = ack m₂ n ↔ m₁ = m₂,"The Ackermann function is injective in its first argument when the second argument is held fixed: for natural numbers $m_1$, $m_2$, and $n$, we have $\text{ack}(m_1, n) = \text{ack}(m_2, n)$ if and only if $m_1 = m_2$.","```lean
theorem ack_injective_left_iff (m₁ m₂ n : ℕ) : ack m₁ n = ack m₂ n ↔ m₁ = m₂ :=
  (ack_injective_left n).eq_iff
```",7,0,"```lean
theorem ack_injective_left_iff (m₁ m₂ n : ℕ) : ack m₁ n = ack m₂ n ↔ m₁ = m₂ := by sorry
```",7,0,T,"A provides a proof using ack_injective_left, while B only has sorry. Neither is vacuous as both require non-trivial injectivity properties.",False,False,9,"```lean
theorem ack_injective_left_iff (m₁ m₂ n : ℕ) : ack m₁ n = ack m₂ n ↔ m₁ = m₂ := by sorry
```",7,0,T,A provides actual proof via ack_injective_left while B uses sorry placeholder,False,False,9,True,False,True
