node_id,full_name,project,module,indeg,sig_len,NL,F_signature,F_B,F_T,dep_count,dep_truncated,judge_prefer,judge_notes,vacuous_B,vacuous_T,edit_dist_B,edit_dist_T
706725,IsAddOrderPropWith,cam-combi,LeanCamCombi.StableCombi.AddSet,2,79,"Looking at the Lean 4 declaration, `IsAddOrderPropWith n A` is a property that holds for a natural number `n` and a subset `A` of an additive group `G`. This predicate asserts that the set `A` satisfies a certain ""order property"" with respect to `n`, which typically relates to how elements of `A` combine under repeated addition (specifically, considering sums of `n` elements from `A`).",IsAddOrderPropWith.{u_1} {G : Type u_1} [AddGroup G] (n : ℕ) (A : Set G) : Prop,"```lean
def IsAddOrderPropWith (n : ℕ) {G : Type*} [AddMonoid G] (A : Set G) : Prop := sorry
```","```lean
def IsAddOrderPropWith {G : Type u} [AddGroup G] (n : ℕ) (A : Set G) : Prop :=
  IsOrderPropRelWith n (· ∈ A)
```",14,0,T,A provides actual definition with matching universe/typeclass; B uses AddMonoid instead of AddGroup and includes sorry.,False,False,12,9
858737,Finset.exists_littlewood_offord_partition,cam-combi,LeanCamCombi.PlainCombi.LittlewoodOfford,1,469,"The Littlewood-Offord partition theorem states that given a finite set $s$ indexed by $\iota$, a function $f : \iota \to E$ into a normed real vector space, and a positive real number $r$ such that $\|f(i)\| \geq r$ for all $i \in s$, there exists a partition $P$ of subsets of $s$ with the following properties: the number of parts in the partition equals the binomial coefficient $\binom{|s|}{\lfloor |s|/2 \rfloor}$, every subset in every part is contained in $s$, and for any part in the partition, the distance between the sums $\sum_{i \in u} f(i)$ and $\sum_{i \in v} f(i)$ is at least $r$ for any two distinct subsets $u$ and $v$ in that part.","Finset.exists_littlewood_offord_partition.{u_1, u_2} {ι : Type u_1} {E : Type u_2} [NormedAddCommGroup E]
  [NormedSpace ℝ E] {s : Finset ι} {f : ι → E} {r : ℝ} [DecidableEq ι] (hr : 0 < r) (hf : ∀ i ∈ s, r ≤ ‖f i‖) :
  ∃ P,
    Finset.card (Finpartition.parts P) = Nat.choose (Finset.card s) (Finset.card s / 2) ∧
      (∀ 𝒜 ∈ Finpartition.parts P, ∀ t ∈ 𝒜, t ⊆ s) ∧
        ∀ 𝒜 ∈ Finpartition.parts P, Set.Pairwise ↑𝒜 fun u v => r ≤ dist (∑ i ∈ u, f i) (∑ i ∈ v, f i)","```lean
theorem littlewood_offord_partition {ι : Type*} [Fintype ι] (s : Finset ι) (f : ι → ℝ) (r : ℝ) 
    (hr : 0 < r) (hf : ∀ i ∈ s, r ≤ |f i|) :
  ∃ (P : Finset (Finset (Finset ι))), 
    (∀ p ∈ P, ∀ u ∈ p, u ⊆ s) ∧
    (Finset.card P = Nat.choose s.card (s.card / 2)) ∧
    (∀ p ∈ P, ∀ u ∈ p, ∀ v ∈ p, u ≠ v → 
      r ≤ |(∑ i in u, f i) - (∑ i in v, f i)|)
```","```lean
theorem littlewood_offord_partition {ι : Type*} {E : Type*} [NormedAddCommGroup E] [NormedSpace ℝ E]
    (s : Finset ι) (f : ι → E) (r : ℝ) (hr : 0 < r) (hf : ∀ i ∈ s, r ≤ ‖f i‖) :
    ∃ P : Finpartition (s.powerset : Finset (Finset ι)),
      (Finpartition.parts P).card = Nat.choose s.card (s.card / 2) ∧
      (∀ p ∈ Finpartition.parts P, p ⊆ s.powerset) ∧
      (∀ p ∈ Finpartition.parts P, Set.Pairwise (↑p) fun u v =>
        r ≤ dist (∑ i in u, f i) (∑ i in v, f i))
```",200,0,T,"A uses Finpartition matching target structure and NormedSpace. B uses plain Finset and restricts to ℝ, diverging significantly.",False,False,67,40
841442,GraphTheory.ES1.q7,cam-combi,LeanCamCombi.GraphTheory.ExampleSheet1,0,292,"If $G$ is an acyclic simple graph and $f$ is a function mapping elements of a finite set $s$ to subgraphs of $G$ such that each subgraph $f(i)$ is acyclic and any two subgraphs $f(i)$ and $f(j)$ (for $i, j \in s$) have a non-empty intersection (their infimum is not bottom), then the infimum of all subgraphs $f(i)$ over $i \in s$ is also non-empty (not bottom).","GraphTheory.ES1.q7.{u_1, u_2} {ι : Type u_1} {α : Type u_2} (G : SimpleGraph α) (hG : SimpleGraph.IsAcyclic G)
  (s : Finset ι) (f : ι → SimpleGraph.Subgraph G) (hf : ∀ i ∈ s, SimpleGraph.IsAcyclic (SimpleGraph.Subgraph.coe (f i)))
  (h : ∀ i ∈ s, ∀ j ∈ s, f i ⊓ f j ≠ ⊥) : Finset.inf s f ≠ ⊥","```lean
theorem acyclic_graph_subgraph_intersection {G : SimpleGraph α} (hG : Acyclic G) (s : Finset ι) 
    (f : ι → Subgraph G) (h_acyclic : ∀ i ∈ s, Acyclic (f i)) 
    (h_pairwise : ∀ i ∈ s, ∀ j ∈ s, (f i ⊓ f j : Subgraph G) ≠ ⊥) : 
    (⨅ i ∈ s, f i : Subgraph G) ≠ ⊥ := by sorry
```","```lean
theorem acyclic_subgraph_infimum {V : Type*} (G : SimpleGraph V) (s : Finset (SimpleGraph.Subgraph G))
    (hG : G.IsAcyclic) (f : s → SimpleGraph.Subgraph G)
    (hf_acyclic : ∀ i, (f i).coe.IsAcyclic)
    (hf_intersecting : ∀ i j : s, f i ⊓ f j ≠ ⊥) :
    Finset.inf s f ≠ ⊥ := by sorry
```",54,0,B,A matches target structure: indexed family f : ι → Subgraph with membership conditions. B incorrectly uses s as Finset of subgraphs instead of index set.,False,False,34,33
865143,GrowthInGroups.Lecture1.lemma_1_11,cam-combi,LeanCamCombi.GrowthInGroups.Lecture1,0,268,"If $G$ is a group with decidable equality, and $A$ is a finite subset of $G$ such that $|A \cdot A| < \frac{3}{2}|A|$, then there exists a subgroup $H$ and an element $x$ such that $|H| < \frac{3}{2}|A|$, and for all $a \in A$, the set $A$ is contained in the left coset $aH$ and moreover $aH = Ha$ (i.e., every element of $A$ normalizes $H$ when viewed as acting by left and right multiplication).","GrowthInGroups.Lecture1.lemma_1_11.{u_1} {G : Type u_1} [Group G] [DecidableEq G] {A : Finset G}
  (hA : ↑(Finset.card (A * A)) < 3 / 2 * ↑(Finset.card A)) :
  ∃ H x, ↑(Fintype.card ↥H) < 3 / 2 * ↑(Finset.card A) ∧ ∀ a ∈ A, ↑A ⊆ a • ↑H ∧ a • ↑H = MulOpposite.op a • ↑H","```lean
theorem growth_implies_coset (G : Type*) [Group G] [DecidableEq G] (A : Finset G) 
    (h : (A * A).card < (3 * A.card) / 2) : 
    ∃ (H : Subgroup G) (x : G), 
      H.carrier.ncard < (3 * A.card) / 2 ∧ 
      A ⊆ (fun a => a • H.carrier) x ∧ 
      ∀ a ∈ A, (fun a => a • H.carrier) a = H.carrier • a := by sorry
```","```lean
theorem Finset.doubling_lt_three_halves' {G : Type*} [Group G] [DecidableEq G] {A : Finset G}
  (h : ↑(Finset.card (A * A)) < 3 / 2 * ↑(Finset.card A)) :
  ∃ (H : Subgroup G) (x : G), ↑(Fintype.card ↥H) < 3 / 2 * ↑(Finset.card A) ∧
    ∀ a ∈ A, (A : Set G) ⊆ a • (H : Set G) ∧ a • (H : Set G) = MulOpposite.op a • (H : Set G)
```",94,0,T,"B matches target signature almost exactly with correct coercions and MulOpposite. A uses wrong types (ncard vs Fintype.card, different coset notation).",False,False,48,28
859548,GrowthInGroups.Lecture3.fact_4_1,cam-combi,LeanCamCombi.GrowthInGroups.Lecture4,0,176,"Looking at this Lean 4 declaration, it states:

For any two invertible complex matrices S and T of size n×n (where n is a finite type), the operator norm of the commutator [S,T] = STS⁻¹T⁻¹ minus the identity matrix is bounded above by 2 times the product of four factors: the norm of S⁻¹, the norm of T⁻¹, the norm of (S - I), and the norm of (T - I), where I denotes the identity matrix.","GrowthInGroups.Lecture3.fact_4_1.{u_1} {n : Type u_1} [Fintype n] [DecidableEq n] (S T : GL n ℂ) :
  ‖↑S * ↑T * ↑S⁻¹ * ↑T⁻¹ - 1‖ ≤ 2 * ‖(↑S)⁻¹‖ * ‖(↑T)⁻¹‖ * ‖↑S - 1‖ * ‖↑T - 1‖","```lean
theorem commutator_norm_bound {n : Type*} [Fintype n] [DecidableEq n] (S T : Matrix n n ℂ) (hS : IsUnit S.det) (hT : IsUnit T.det) :
  ‖(S * T * S⁻¹ * T⁻¹ - 1) ‖ ≤ 2 * ‖S⁻¹‖ * ‖T⁻¹‖ * ‖S - 1‖ * ‖T - 1‖ := by sorry
```","```lean
theorem norm_commutator_matrix_units_sub_one_le {n : Type u_1} [Fintype n] [DecidableEq n]
    (S T : Matrix.GeneralLinearGroup n ℂ) :
    ‖(↑S * ↑T * ↑S⁻¹ * ↑T⁻¹ : Matrix n n ℂ) - 1‖ ≤
      2 * ‖(↑S⁻¹ : Matrix n n ℂ)‖ * ‖(↑T⁻¹ : Matrix n n ℂ)‖ * ‖(↑S : Matrix n n ℂ) - 1‖ * ‖(↑T : Matrix n n ℂ) - 1‖ := by
  sorry
```",127,0,T,B uses GL n ℂ matching target exactly; A uses Matrix with det conditions instead of GL type,False,False,27,36
767053,GrowthInGroups.Lecture3.proposition_3_6_1,cam-combi,LeanCamCombi.GrowthInGroups.Lecture3,0,293,"If $A$ and $B$ are approximate subgroups in a group $G$ with constants $K$ and $L$ respectively, and $m, n \geq 2$ are natural numbers, then there exists a finite set $F$ such that the cardinality of $F$ is at most $K^{m-1} \cdot L^{n-1}$ and the intersection $A^m \cap B^n$ is contained in $F \cdot (A^2 \cap B^2)$.","GrowthInGroups.Lecture3.proposition_3_6_1.{u_1} {G : Type u_1} [Group G] {A B : Set G} {K L : ℝ} {m n : ℕ}
  (hA : IsApproximateSubgroup K A) (hB : IsApproximateSubgroup L B) (hm : 2 ≤ m) (hn : 2 ≤ n) :
  ∃ F, ↑(Finset.card F) ≤ K ^ (m - 1) * L ^ (n - 1) ∧ A ^ m ∩ B ^ n ⊆ ↑F * (A ^ 2 ∩ B ^ 2)","```lean
theorem approximate_subgroup_intersection (G : Type*) [Group G] (A B : Set G) (K L : ℕ) (m n : ℕ)
    (hm : 2 ≤ m) (hn : 2 ≤ n)
    (hA : IsApproximateSubgroup A K) (hB : IsApproximateSubgroup B L) :
    ∃ (F : Set G), Set.Finite F ∧ Fintype.card F ≤ K ^ (m - 1) * L ^ (n - 1) ∧
    A ^ m ∩ B ^ n ⊆ F * (A ^ 2 ∩ B ^ 2) := by sorry
```","```lean
theorem approximate_subgroup_intersection_covering {G : Type*} [Group G] {A B : Set G} {K L : ℝ} {m n : ℕ}
    (hA : IsApproximateSubgroup K A) (hB : IsApproximateSubgroup L B) (hm : 2 ≤ m) (hn : 2 ≤ n) :
    ∃ F : Finset G, (Finset.card F : ℝ) ≤ K ^ (m - 1) * L ^ (n - 1) ∧ A ^ m ∩ B ^ n ⊆ F • (A ^ 2 ∩ B ^ 2) := by sorry
```",50,0,T,"A correctly uses ℝ for K,L and Finset; B incorrectly uses ℕ for K,L and wrong cardinality operator",False,False,40,17
701249,IsMulStableWith,cam-combi,LeanCamCombi.StableCombi.AddSet,5,73,"A natural number $n$ is multiplicatively stable with respect to a set $A$ in a group $G$ if for any element $x$ in the group, the $n$-th power of $x$ belongs to $A$ if and only if $x$ itself belongs to $A$.",IsMulStableWith.{u_1} {G : Type u_1} [Group G] (n : ℕ) (A : Set G) : Prop,"```lean
def MultiplicativelyStable (n : ℕ) (A : Set G) (G : Type*) [Group G] : Prop :=
  ∀ x : G, x ^ n ∈ A ↔ x ∈ A
```","```lean
def IsMultiplicativelyStable {G : Type u} [Group G] (n : ℕ) (A : Set G) : Prop :=
  ∀ x : G, x ^ n ∈ A ↔ x ∈ A
```",14,0,T,"B matches target arg order (n, A implicit G); A has wrong order and explicit G",False,False,26,17
762993,GraphTheory.ES1.q8,cam-combi,LeanCamCombi.GraphTheory.ExampleSheet1,0,201,"Looking at this Lean 4 declaration:

This theorem states that for any finite simple graph G with decidable adjacency relation, there exists a subgraph H and an element x such that for all vertices a in the graph, half of the average degree of G is less than or equal to the degree of vertex a in the subgraph H.","GraphTheory.ES1.q8.{u_2} {α : Type u_2} [Fintype α] (G : SimpleGraph α) [DecidableRel (SimpleGraph.Adj G)] :
  ∃ H x, ∀ (a : α), GraphTheory.ES1.averageDegree G / 2 ≤ ↑(SimpleGraph.Subgraph.degree H a)","```lean
theorem exists_subgraph_half_avg_degree {α : Type*} [Fintype α] (G : SimpleGraph α) [DecidableRel G.Adj] :
    ∃ (H : SimpleGraph α) (x : α), ∀ a : α, (∑ v : α, G.degree v : ℚ) / (2 * Fintype.card α) ≤ H.degree a := by sorry
```","```lean
theorem GraphTheory.ES1.exists_subgraph_half_average_degree {α : Type*} [Fintype α] (G : SimpleGraph α) [DecidableRel (SimpleGraph.Adj G)] :
  ∃ (H : SimpleGraph.Subgraph G) (x : α), ∀ a : α, GraphTheory.ES1.averageDegree G / 2 ≤ ↑(H.degree a) := by sorry
```",51,0,T,B uses SimpleGraph.Subgraph G matching target's H type and averageDegree matching target's RHS; A uses SimpleGraph α and different RHS formula.,False,False,32,18
760089,GrowthInGroups.Lecture3.corollary_4_3,cam-combi,LeanCamCombi.GrowthInGroups.Lecture4,0,231,"There exists a positive constant $C$ such that for any set $A$ in the special linear group $\text{SL}_2(\mathbb{C})$ that is a $K$-approximate subgroup, there exist a commutative subset $Z$ and a finite set $F$ with cardinality at most $C$ such that $A$ is contained in the product $F \cdot Z$.","GrowthInGroups.Lecture3.corollary_4_3 (K C₀ : ℝ) :
  ∃ C > 0,
    ∀ (A : Set (Matrix.SpecialLinearGroup (Fin 2) ℂ)),
      IsApproximateSubgroup K A → ∃ Z, ∃ (_ : ∀ x ∈ Z, ∀ y ∈ Z, Commute x y), ∃ F, Finset.card F ≤ C ∧ A ⊆ ↑F * ↑Z","```lean
theorem approximate_subgroup_in_product_commutative :
    ∃ C : ℝ, C > 0 ∧ ∀ (A : Set (SL(2, ℂ))) (K : ℝ),
      IsKApproximateSubgroup K A →
      ∃ (Z : Set (SL(2, ℂ))) (F : Set (SL(2, ℂ))),
        CommutativeSet Z ∧ Finite F ∧ Nat.card F ≤ C ∧ A ⊆ F * Z := by sorry
```","```lean
theorem sl2_approximate_subgroup_coverage (K : ℝ) (A : Set (Matrix.SpecialLinearGroup (Fin 2) ℂ)) 
    (hA : IsApproximateSubgroup K A) : 
    ∃ (C : ℕ), C > 0 ∧ ∃ (Z : Subgroup (Matrix.SpecialLinearGroup (Fin 2) ℂ)) (F : Finset (Matrix.SpecialLinearGroup (Fin 2) ℂ)),
    (∀ z₁ z₂ ∈ Z, Commute z₁ z₂) ∧ Finset.card F ≤ C ∧ A ⊆ (F : Set (Matrix.SpecialLinearGroup (Fin 2) ℂ)) * Z
```",64,0,T,B correctly places K and C₀ as function parameters and returns existential on C; A reverses the existential structure and changes types.,False,False,37,49
855602,GrowthInGroups.Lecture3.theorem_4_5,cam-combi,LeanCamCombi.GrowthInGroups.Lecture4,0,265,"Looking at this theorem, I need to parse its hypotheses and conclusion:

The theorem states that if $G$ is a group and $S$ is a finite subset of $G$ that is symmetric (equals its own inverse), generates $G$ (as a group), and has polynomial growth in the sense that the cardinality of the $n$-th power $S^n$ is bounded by $C \cdot n^d$ for all natural numbers $n$ (for some constants $C$ and $d$), then $G$ is virtually nilpotent (meaning $G$ contains a nilpotent subgroup of finite index).","GrowthInGroups.Lecture3.theorem_4_5.{u_2} {C : ℝ} {G : Type u_2} [Group G] [DecidableEq G] {S : Finset G}
  (hSsymm : S⁻¹ = S) (hSgen : ↑(Subgroup.closure ↑S) = Set.univ) {d : ℕ}
  (hS : ∀ (n : ℕ), ↑(Finset.card (S ^ n)) ≤ C * ↑n ^ d) : Group.IsVirtuallyNilpotent G","```lean
theorem polynomial_growth_implies_virtually_nilpotent {G : Type*} [Group G] {S : Set G}
    (hfinite : S.Finite) (hsymmetric : ∀ s ∈ S, s⁻¹ ∈ S) (hgenerates : Subgroup.closure S = ⊤)
    (hpoly : ∃ C d : ℕ, ∀ n : ℕ, (Set.card ((S ^ n : Set G))) ≤ C * n ^ d) :
    ∃ H : Subgroup G, [H : Subgroup.Quotient H].NilpotentGroup ∧ (H : Set G).ncard < Set.infinite :=
  sorry
```","```lean
theorem polynomial_growth_implies_virtually_nilpotent
  {G : Type*} [Group G] [DecidableEq G]
  (S : Finset G)
  (hSymmetric : S.inv = S)
  (hGenerates : Subgroup.closure (↑S : Set G) = ⊤)
  (C d : ℝ)
  (hC : 0 < C)
  (hPolynomial : ∀ n : ℕ, (Finset.card (S ^ n) : ℝ) ≤ C * (n : ℝ) ^ d) :
  Group.IsVirtuallyNilpotent G := by sorry
```",79,0,T,"B matches target exactly: uses Finset, DecidableEq, same types and bounds. A uses Set, wrong conclusion structure.",False,False,55,38
740467,Finset.card_certificator_le,cam-combi,LeanCamCombi.PlainCombi.VanDenBergKesten,0,197,"The cardinality of the certificator of two finsets $\mathcal{A}$ and $\mathcal{B}$ (which are themselves finsets of finsets of $\alpha$) satisfies the inequality: $2^{|\alpha|} \cdot |\text{certificator}(\mathcal{A}, \mathcal{B})| \leq |\mathcal{A}| \cdot |\mathcal{B}|$, where $|\alpha|$ denotes the cardinality of the finite type $\alpha$.","Finset.card_certificator_le.{u_1} {α : Type u_1} [DecidableEq α] [Fintype α] {𝒜 ℬ : Finset (Finset α)} :
  2 ^ Fintype.card α * Finset.card (Finset.certificator 𝒜 ℬ) ≤ Finset.card 𝒜 * Finset.card ℬ","```lean
theorem certificator_cardinality_bound {α : Type*} [Fintype α] (𝒜 ℬ : Finset (Finset α)) :
  2 ^ Fintype.card α * (certificator 𝒜 ℬ).card ≤ 𝒜.card * ℬ.card := by sorry
```","```lean
theorem certificator_card_inequality {α : Type*} [Fintype α] [DecidableEq α] 
    (A B : Finset (Finset α)) :
    2 ^ Fintype.card α * Finset.card (Finset.certificator A B) ≤ Finset.card A * Finset.card B := by
  sorry
```",40,0,T,B includes DecidableEq α which is present in target; A omits it. Both otherwise match semantically.,False,False,17,16
677772,FirstOrder.Language.Theory.IsOrderProp,cam-combi,LeanCamCombi.StableCombi.Formula,4,117,"A theory $T$ in a first-order language $L$ is an order property (IsOrderProp) if for every model $M$ of $T$ and every ordered pair of elements $(a, b)$ in $M$, there exists a formula $\phi$ in the language such that $\phi$ holds for $(a, b)$ in $M$ if and only if $a$ is less than or equal to $b$ according to some canonical ordering on the model.","FirstOrder.Language.Theory.IsOrderProp.{u_1, u_2} {L : FirstOrder.Language} (T : FirstOrder.Language.Theory L) : Prop","```lean
structure Theory (L : Language) where
  sentences : Set (Formula L)

def IsOrderProp (L : Language) (T : Theory L) : Prop :=
  ∀ (M : Model L T) (a b : M),
    ∃ (φ : Formula L),
      (∃ (x y : Variable), φ.freeVars ⊆ {x, y}) ∧
      ((M ⊨ φ.substitute ![a, b]) ↔ a ≤ b)
```","```lean
def FirstOrder.Language.Theory.IsOrderProp {L : FirstOrder.Language} (T : FirstOrder.Language.Theory L) : Prop :=
  ∀ (M : Type*) [FirstOrder.Language.Structure L M] (_ : M ⊨ T),
    ∃ (φ : FirstOrder.Language.Formula L (Fin 2)), FirstOrder.Language.Formula.IsOrderProp M φ
```",7,0,T,"B uses correct namespace and structure; A invents undefined structures (Model, substitute) and lacks proper typing.",False,False,51,25
793416,GrowthInGroups.Lecture1.fact_1_1_2,cam-combi,LeanCamCombi.GrowthInGroups.Lecture1,0,148,"Looking at this Lean 4 declaration, I need to understand what it says about finsets in a group.

The theorem states that for a group $G$ with decidable equality, a finite subset $X$ of $G$ (represented as a `Finset`), and a natural number $n$, the cardinality of the $n$-fold product $X^n$ (the set of all products of $n$ elements from $X$) is at most the $n$-th power of the cardinality of $X$. In other words, $|X^n| \leq |X|^n$.","GrowthInGroups.Lecture1.fact_1_1_2.{u_1} {G : Type u_1} [Group G] [DecidableEq G] {X : Finset G} {n : ℕ} :
  Finset.card (X ^ n) ≤ Finset.card X ^ n","```lean
theorem Finset.card_nsmul_le {G : Type*} [Group G] [DecidableEq G] (X : Finset G) (n : ℕ) :
  (X ^ n).card ≤ X.card ^ n
```","```lean
theorem Finset.card_pow_le {G : Type*} [DecidableEq G] [Group G] {X : Finset G} {n : ℕ} :
  Finset.card (X ^ n) ≤ Finset.card X ^ n
```",27,0,T,Both semantically match the target. A uses implicit binders matching target style; B makes them explicit. Both are non-vacuous and correct.,False,False,12,6
813159,IsApproximateAddSubgroup.pi,cam-combi,LeanCamCombi.Mathlib.Combinatorics.Additive.ApproximateSubgroup,1,266,"Looking at this declaration, it states that if for each index `i` in a finite index set `ι`, a set `A i` is an approximate additive subgroup of an additive group `G i` with constant `K i`, then the product set `∏ᵢ A i` (the set of all tuples where the `i`-th component lies in `A i`) is an approximate additive subgroup of the product group `∏ᵢ G i` with constant equal to the product `∏ᵢ K i`.","IsApproximateAddSubgroup.pi.{u_2, u_3} {ι : Type u_2} {G : ι → Type u_3} [Fintype ι] [(i : ι) → AddGroup (G i)]
  {A : (i : ι) → Set (G i)} {K : ι → ℝ} (hA : ∀ (i : ι), IsApproximateAddSubgroup (K i) (A i)) :
  IsApproximateAddSubgroup (∏ i, K i) (Set.pi Set.univ A)","```lean
theorem ApproximateAddSubgroup.pi {ι : Type*} [Fintype ι] {G : ι → Type*} [∀ i, AddGroup (G i)] {A : ∀ i, Set (G i)} {K : ι → ℝ} (h : ∀ i, ApproximateAddSubgroup (A i) (K i)) : ApproximateAddSubgroup (Set.pi Set.univ A) (∏ i, K i)
```","```lean
theorem isApproximateAddSubgroup_pi {ι : Type*} [Fintype ι] {G : ι → Type*} [∀ i, AddGroup (G i)] {K : ι → ℝ} {A : ι → Set (G i)} (h : ∀ i, IsApproximateAddSubgroup (K i) (A i)) : IsApproximateAddSubgroup (∏ i, K i) (Set.pi Set.univ A)
```",125,0,T,A uses correct predicate IsApproximateAddSubgroup; B uses non-existent ApproximateAddSubgroup class and swaps parameter order,False,False,31,28
702048,FirstOrder.Language.Formula.IsStableWith,cam-combi,LeanCamCombi.StableCombi.Formula,5,194,"Looking at this definition, `FirstOrder.Language.Formula.IsStableWith n M φ` is a property that holds when a first-order formula φ (in language L with two free variables, indexed by Fin 2) is ""stable"" with respect to a structure M and a natural number parameter n.

In model theory, this typically means that for the formula φ evaluated in the structure M, there exists a bound n such that certain combinatorial properties hold—specifically, that φ does not witness complexity beyond what n allows in terms of indiscernibility or pattern-matching behavior in M.","FirstOrder.Language.Formula.IsStableWith.{u_1, u_2, u_3} {L : FirstOrder.Language} (n : ℕ) (M : Type u_1)
  [FirstOrder.Language.Structure L M] (φ : FirstOrder.Language.Formula L (Fin 2)) : Prop","```lean
def FirstOrder.Language.Formula.IsStableWith (n : ℕ) (M : Type u) [L.Structure M] 
    (φ : L.Formula (Fin 2)) : Prop := by sorry
```","```lean
def FirstOrder.Language.Formula.IsStableWith {L : FirstOrder.Language} {M : Type w}
    [FirstOrder.Language.Structure L M] (n : ℕ) (φ : FirstOrder.Language.Formula L (Fin 2)) : Prop :=
  IsStableRelWith n fun (a b : M) => FirstOrder.Language.Formula.Realize φ (Matrix.vecCons a (Matrix.vecCons b Matrix.vecEmpty))
```",14,0,T,A provides concrete semantic definition using IsStableRelWith; B is a sorry placeholder with no content.,True,False,14,27
834898,not_isMulStableWith,cam-combi,LeanCamCombi.StableCombi.AddSet,0,118,"The statement asserts that for a group $G$, a natural number $n$, and a subset $A$ of $G$, the negation of the property ""is multiplicatively stable with $n$"" is equivalent to the property ""is multiplicatively order-preserving with $n$"" for the set $A$.",not_isMulStableWith.{u_1} {G : Type u_1} [Group G] {n : ℕ} {A : Set G} : ¬IsMulStableWith n A ↔ IsMulOrderPropWith n A,"```lean
theorem not_isMultiplicativelyStable_iff_isMultiplicativelyOrderPreserving {G : Type*} [Group G] (n : ℕ) (A : Set G) :
  ¬(isMultiplicativelyStable n A) ↔ isMultiplicativelyOrderPreserving n A := by sorry
```","```lean
theorem not_isMulStableWith_iff_isMulOrderPropWith {G : Type u_1} [Group G] (n : ℕ) (A : Set G) :
  ¬IsMulStableWith n A ↔ IsMulOrderPropWith n A := by sorry
```",18,0,T,A matches target names and types; B uses undefined predicates and wrong universe syntax,False,False,14,9
685061,GrowthInGroups.Lecture2.lemma_2_2,cam-combi,LeanCamCombi.GrowthInGroups.Lecture2,2,185,"Here is the English statement of the theorem:

For any group $G$ and any finite subsets $U$, $V$, and $W$ of $G$, the product of the cardinality of $U$ and the cardinality of $V^{-1}W$ is at most the product of the cardinality of $UV$ and the cardinality of $UW$.","GrowthInGroups.Lecture2.lemma_2_2.{u_1} {G : Type u_1} [DecidableEq G] [Group G] (U V W : Finset G) :
  Finset.card U * Finset.card (V⁻¹ * W) ≤ Finset.card (U * V) * Finset.card (U * W)","```lean
theorem finite_set_product_inequality (G : Type*) [Group G] (U V W : Set G) (hU : Set.Finite U) (hV : Set.Finite V) (hW : Set.Finite W) : 
  Nat.card U * Nat.card (V⁻¹ * W) ≤ Nat.card (U * V) * Nat.card (U * W) := by sorry
```","```lean
theorem ruzsa_triangle_inequality {G : Type*} [DecidableEq G] [Group G] (U V W : Finset G) :
  Finset.card U * Finset.card (V⁻¹ * W) ≤ Finset.card (U * V) * Finset.card (U * W) :=
  sorry
```",24,0,T,"B matches the target signature exactly (types, decidability, Finset). A uses Set and Nat.card instead of Finset.",False,False,27,6
754647,IsAddStableWith.isAddTreeBoundedWith,cam-combi,LeanCamCombi.StableCombi.AddSet,0,156,"If a set $A$ in an additive group $G$ is additively stable with parameter $n$, then $A$ is additively tree-bounded with parameter $2^n + 1$.","IsAddStableWith.isAddTreeBoundedWith.{u_1} {G : Type u_1} [AddGroup G] {n : ℕ} {A : Set G} (hr : IsAddStableWith n A) :
  IsAddTreeBoundedWith (2 ^ n + 1) A","```lean
theorem additive_stable_implies_tree_bounded {G : Type*} [AddGroup G] {A : Set G} {n : ℕ} 
    (h : AdditivelyStable A n) : AdditivelyTreeBounded A (2^n + 1) := by sorry
```","```lean
theorem isAddStableWith_imp_isAddTreeBoundedWith {G : Type*} [AddGroup G] {n : ℕ} {A : Set G} 
    (h : IsAddStableWith n A) : IsAddTreeBoundedWith (2 ^ n + 1) A
```",26,0,T,"B uses exact predicate names IsAddStableWith and IsAddTreeBoundedWith matching target, A uses different names AdditivelyStable and AdditivelyTreeBounded",False,False,21,5
762994,GraphTheory.ES1.averageDegree,cam-combi,LeanCamCombi.GraphTheory.ExampleSheet1,2,123,"The average degree of a simple graph G with vertices of a fintype α is a rational number, defined as the sum of all vertex degrees divided by the number of vertices.","GraphTheory.ES1.averageDegree.{u_2} {α : Type u_2} [Fintype α] (G : SimpleGraph α) [DecidableRel (SimpleGraph.Adj G)] :
  ℚ","```lean
def SimpleGraph.avgDegree {α : Type*} [Fintype α] (G : SimpleGraph α) : ℚ :=
  (∑ v : α, G.degree v) / Fintype.card α
```","```lean
def SimpleGraph.averageDegree {α : Type*} [Fintype α] (G : SimpleGraph α) [DecidableRel G.Adj] : ℚ :=
  (Finset.sum Finset.univ (fun v => (G.degree v : ℚ))) / (Fintype.card α : ℚ)
```",18,0,T,"B matches target signature exactly: name averageDegree, includes DecidableRel instance, explicit casts to ℚ. A uses wrong name avgDegree, missing DecidableRel.",False,False,15,21
