node_id,full_name,F_signature,NL,F_T,dep_count,F_Tnames,dep_names_count,judge_T_vs_Tnames,judge_T_vs_Tnames_notes,vacuous_Tnames,edit_dist_Tnames,F_Trandom,rand_count,judge_T_vs_Trandom,judge_T_vs_Trandom_notes,vacuous_Trandom,edit_dist_Trandom
1768265,right_lt_sup_of_left_ne_bot,"right_lt_sup_of_left_ne_bot.{u_1} {α : Type u_1} [SemilatticeSup α] [OrderBot α] {a b : α} (h : Disjoint a b)
  (ha : a ≠ ⊥) : b < a ⊔ b","If two elements $a$ and $b$ in a semilattice with supremum and bottom element are disjoint, and $a$ is not equal to the bottom element, then $b$ is strictly less than the supremum $a \sqcup b$.","```lean
theorem disjoint_imp_lt_sup {α : Type*} [SemilatticeSup α] [OrderBot α] {a b : α} (h : Disjoint a b) (hne : a ≠ ⊥) : b < a ⊔ b := by sorry
```",30,"```lean
theorem disjoint_bot_of_ne_bot {α : Type*} [SemilatticeSup α] [OrderBot α] {a b : α} 
    (h_disj : Disjoint a b) (h_ne : a ≠ ⊥) : b < a ⊔ b := by sorry
```",30,tie,Both candidates match target signature exactly with identical arguments and conclusion. Names differ but semantics are the same.,False,9,"```lean
theorem disjoint_bot_ne_imp_strict_lt {α : Type*} [SemilatticeSup α] [OrderBot α] [IsAtomistic α]
    {a b : α} (h : Disjoint a b) (ha : a ≠ ⊥) : b < a ⊔ b := by sorry
```",0,T,A matches target exactly except name. B adds unnecessary IsAtomistic constraint not in target.,False,9
1852289,Dual.DirectSumDecomposition.not_bot_mem,"Dual.DirectSumDecomposition.not_bot_mem.{u_1} {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (D : Dual.DirectSumDecomposition M) : ⊥ ∉ D","For a direct sum decomposition `D` of a functor `M` into the category of modules over a division ring `K`, the bottom element (zero submodule) is not a member of `D`.","```lean
theorem Dual.DirectSumDecomposition.not_bot_mem {C : Type} [CategoryTheory.Category C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (D : Dual.DirectSumDecomposition M) :
  ⊥ ∉ D := D.not_bot_mem'
```",21,"```lean
theorem Dual.DirectSumDecomposition.not_bot_mem {K : Type*} [DivisionRing K] {M : ModuleCat K}
    (D : Dual.DirectSumDecomposition M) : ⊥ ∉ D
```",21,T,"A matches target signature with functor category while B uses ModuleCat directly; A provides implementation, B only signature.",False,12,"```lean
theorem Dual.DirectSumDecomposition.not_bot_mem {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (D : Dual.DirectSumDecomposition M) : ⊥ ∉ ↑D := by sorry
```",21,T,B provides actual implementation using D.not_bot_mem' while A uses sorry. Both have correct signatures semantically (↑D equals D due to coercion).,False,6
1811841,Step3_1,"Step3_1.{u_1} (C : Type) [CategoryTheory.Category.{u_1, 0} C] (R : Type) [DivisionRing R] (X Y : C)
  (M : PtwiseFinitePersMod C R) (α : X ⟶ Y) (n : ℕ)
  (ηx :
    ↑(CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) X) →ₗ[R]
      ↑(CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) X))
  (ηy :
    ↑(CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) Y) →ₗ[R]
      ↑(CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) Y))
  (hnat :
    CategoryTheory.CategoryStruct.comp (CategoryTheory.Functor.map (PtwiseFinitePersMod.toFunctor M) α)
        (ModuleCat.ofHom (ηy ^ n)) =
      CategoryTheory.CategoryStruct.comp (ModuleCat.ofHom (ηx ^ n))
        (CategoryTheory.Functor.map (PtwiseFinitePersMod.toFunctor M) α))
  (x : ↥(LinearMap.ker (ηx ^ n))) :
  (CategoryTheory.ConcreteCategory.hom
        (CategoryTheory.CategoryStruct.comp (CategoryTheory.Functor.map (PtwiseFinitePersMod.toFunctor M) α)
          (ModuleCat.ofHom (ηy ^ n))))
      ↑x =
    0","The theorem states that for a category $C$, a division ring $R$, objects $X$ and $Y$ in $C$, a pointwise finite persistence module $M$, a morphism $\alpha: X \to Y$, a natural number $n$, linear endomorphisms $\eta_x$ and $\eta_y$ on $M(X)$ and $M(Y)$ respectively satisfying a naturality condition (namely that $M(\alpha) \circ \eta_y^n = \eta_x^n \circ M(\alpha)$), and an element $x$ in the kernel of $\eta_x^n$, it follows that the composite map $M(\alpha) \circ \eta_y^n$ applied to $x$ equals zero.","```lean
theorem map_compose_naturality_kernel
  {C : Type u₁} [CategoryTheory.Category.{u₃, u₁} C]
  {R : Type u₂} [DivisionRing R]
  {X Y : C}
  (M : PtwiseFinitePersMod C R)
  (α : X ⟶ Y)
  (n : ℕ)
  (η_x : Module.End R (ModuleCat.carrier (CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) X)))
  (η_y : Module.End R (ModuleCat.carrier (CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) Y)))
  (nat_cond : CategoryTheory.Functor.map (PtwiseFinitePersMod.toFunctor M) α ∘ η_y ^ n = η_x ^ n ∘ CategoryTheory.Functor.map (PtwiseFinitePersMod.toFunctor M) α)
  (x : ↥(LinearMap.ker (η_x ^ n)))
  : CategoryTheory.Functor.map (PtwiseFinitePersMod.toFunctor M) α (η_y ^ n (↑x)) = 0 := by
  sorry
```",111,"```lean
theorem kernel_element_comp_naturality (C : Type*) [CategoryTheory.Category C] (R : Type*) [DivisionRing R] 
    (X Y : C) (M : PtwiseFinitePersMod C R) (α : X ⟶ Y) (n : ℕ) 
    (η_x : Module.End R (M.toFunctor.obj (ModuleCat.of R (M.toFunctor.obj X))))
    (η_y : Module.End R (M.toFunctor.obj (ModuleCat.of R (M.toFunctor.obj Y))))
    (h_nat : M.toFunctor.map α ∘ η_y ^ n = η_x ^ n ∘ M.toFunctor.map α)
    (x : M.toFunctor.obj X) (hx : x ∈ LinearMap.ker (η_x ^ n)) :
    (M.toFunctor.map α ∘ η_y ^ n) x = 0 := by sorry
```",111,T,B correctly represents the kernel element as a subtype and applies the composition in the right order matching the target's ConcreteCategory.hom semantics.,False,63,"```lean
theorem kernel_map_of_naturality {C : Type} [CategoryTheory.Category.{u_1, 0} C] {R : Type} [DivisionRing R]
  {X Y : C} (M : PtwiseFinitePersMod C R) (α : X ⟶ Y) (n : ℕ)
  (ηx : ↑(CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) X) →ₗ[R] ↑(CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) X))
  (ηy : ↑(CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) Y) →ₗ[R] ↑(CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) Y))
  (hnat : CategoryTheory.CategoryStruct.comp (CategoryTheory.Functor.map (PtwiseFinitePersMod.toFunctor M) α) (ModuleCat.ofHom (ηy ^ n)) = CategoryTheory.CategoryStruct.comp (ModuleCat.ofHom (ηx ^ n)) (CategoryTheory.Functor.map (PtwiseFinitePersMod.toFunctor M) α))
  (x : ↑(CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) X))
  (hx : x ∈ LinearMap.ker (ηx ^ n)) :
  (CategoryTheory.ConcreteCategory.hom (CategoryTheory.CategoryStruct.comp (CategoryTheory.Functor.map (PtwiseFinitePersMod.toFunctor M) α) (ModuleCat.ofHom (ηy ^ n)))) x = 0 := by sorry
```",47,Trandom,"B matches the target signature almost exactly, while A uses Module.End and function composition instead of category-theoretic composition, and bundles the kernel membership differently.",False,22
1828719,SumIsSumModule,"SumIsSumModule.{u_1, u_2} (C : Type) [CategoryTheory.Category.{u_1, 0} C] (R : Type) [DivisionRing R]
  (F : CategoryTheory.Functor C (ModuleCat R)) (e f : EndRing C R F) (X : C) (x : ↑(CategoryTheory.Functor.obj F X)) :
  (CategoryTheory.ConcreteCategory.hom (CategoryTheory.NatTrans.app (e + f) X)) x =
    (CategoryTheory.ConcreteCategory.hom (CategoryTheory.NatTrans.app e X)) x +
      (CategoryTheory.ConcreteCategory.hom (CategoryTheory.NatTrans.app f X)) x","Given a category $C$, a division ring $R$, a functor $F$ from $C$ to the category of $R$-modules, two natural transformations $e$ and $f$ in the endomorphism ring of $F$, an object $X$ in $C$, and an element $x$ in $F(X)$, the evaluation of the sum $(e + f)$ at $X$ applied to $x$ equals the sum of $e$ evaluated at $X$ applied to $x$ and $f$ evaluated at $X$ applied to $x$.","```lean
theorem EndRing.add_apply {C : Type} [CategoryTheory.Category.{0} C] (R : Type) [DivisionRing R] (F : CategoryTheory.Functor C (ModuleCat R)) (e f : EndRing C R F) (X : C) (x : F.obj X) : ((e + f).app X) x = (e.app X) x + (f.app X) x := by sorry
```",48,"```lean
theorem NatTrans.add_app {C : Type*} [CategoryTheory.Category C] {R : Type*} [DivisionRing R]
    (F : C ⥤ ModuleCat R) (e f : F ⟶ F) (X : C) (x : F.obj X) :
    ((e + f).app X) x = e.app X x + f.app X x := by sorry
```",48,T,"B matches target signature more closely: uses EndRing, explicit C:Type and Category.{0}, and parameter R. A uses NatTrans and different universe vars.",False,33,"```lean
theorem SumIsEvaluatedPointwise (C : Type) [CategoryTheory.Category.{u_1, 0} C] (R : Type) [DivisionRing R]
  (F : CategoryTheory.Functor C (ModuleCat R)) (e f : EndRing C R F) (X : C) (x : ↑(CategoryTheory.Functor.obj F X)) :
  (CategoryTheory.ConcreteCategory.hom (CategoryTheory.NatTrans.app (e + f) X)) x =
    (CategoryTheory.ConcreteCategory.hom (CategoryTheory.NatTrans.app e X)) x +
    (CategoryTheory.ConcreteCategory.hom (CategoryTheory.NatTrans.app f X)) x := by sorry
```",47,Trandom,A matches target exactly; B has wrong universe levels and missing ConcreteCategory.hom coercions,False,5
1781743,PowEqCompLeft,"PowEqCompLeft.{u_1, u_2} (C : Type) [CategoryTheory.Category.{u_1, 0} C] (R : Type) [DivisionRing R]
  (F : CategoryTheory.Functor C (ModuleCat R)) (θ : EndRing C R F) (n : ℕ) :
  θ ^ (n + 1) = CategoryTheory.CategoryStruct.comp θ (θ ^ n)","The theorem `PowEqCompLeft` states that for a category $C$, a division ring $R$, a functor $F$ from $C$ to the category of $R$-modules, an endomorphism $\theta$ in the endomorphism ring of $F$, and a natural number $n$, the $(n+1)$-th power of $\theta$ equals the composition of $\theta$ with the $n$-th power of $\theta$ (in that order).","```lean
theorem PowEqCompLeft {u₁ u₂ : Nat} {C : Type u₁} [CategoryTheory.Category.{0, u₁} C] {R : Type} [DivisionRing R] 
  (F : CategoryTheory.Functor C (ModuleCat R)) (θ : EndRing C R F) (n : ℕ) : 
  θ ^ (n + 1) = θ * θ ^ n := by sorry
```",51,"```lean
theorem PowEqCompLeft {C : Type*} [CategoryTheory.Category C] {R : Type*} [DivisionRing R] 
    (F : C ⥤ ModuleCat R) (θ : EndRing F) (n : ℕ) : 
    θ ^ (n + 1) = θ ∘ θ ^ n := by sorry
```",51,tie,"Both differ from target: A uses multiplication, B uses composition, but target uses CategoryStruct.comp. Neither matches exactly.",False,21,"```lean
theorem PowEqCompLeft {C : Type} [CategoryTheory.Category.{0, 0} C] (R : Type) [DivisionRing R]
    (F : CategoryTheory.Functor C (ModuleCat R)) (θ : EndRing C R F) (n : ℕ) :
    θ ^ (n + 1) = CategoryTheory.CategoryStruct.comp θ (θ ^ n) := by sorry
```",47,Trandom,A matches the target conclusion exactly using CategoryStruct.comp. B changes the conclusion to multiplication instead of composition.,False,8
1879012,DecImpliesTrivial,"DecImpliesTrivial.{u_1} (R : Type) [DivisionRing R] (C : Type) [CategoryTheory.Category.{u_1, 0} C]
  (M : CategoryTheory.Functor C (ModuleCat R)) (N₁ N₂ : Subfunctor R C M) (hdec : SubmodDecomp R C M N₁ N₂)
  (heq : M = Subfunctor.baseFunctor N₁) : Subfunctor.baseFunctor N₂ = ZeroModule C R","The statement asserts that given a division ring $R$, a category $C$, a functor $M$ from $C$ to the category of $R$-modules, two subfunctors $N_1$ and $N_2$ of $M$, a submodule decomposition of $M$ into $N_1$ and $N_2$, and the condition that $M$ equals the base functor of $N_1$, it follows that the base functor of $N_2$ is the zero module functor.","```lean
theorem submodDecomp_base_eq_implies_other_zero {R : Type} [DivisionRing R] {C : Type} [CategoryTheory.Category.{0, 0} C]
  {M : CategoryTheory.Functor C (ModuleCat R)} {N₁ N₂ : Subfunctor R C M}
  (h : SubmodDecomp R C M N₁ N₂) (hM : M = N₁.baseFunctor) :
  N₂.baseFunctor = ZeroModule C R := by sorry
```",23,"```lean
theorem submod_decomp_zero_of_eq_base_functor
  {R : Type*} [DivisionRing R]
  {C : Type*} [CategoryTheory.Category C]
  (M : CategoryTheory.Functor C (ModuleCat R))
  (N₁ N₂ : Subfunctor M)
  (h : SubmodDecomp M N₁ N₂)
  (hM : M = Subfunctor.baseFunctor N₁) :
  Subfunctor.baseFunctor N₂ = ZeroModule.functor C R
```",23,T,"B matches target signature exactly with correct universe levels, parameter positions, and explicit types. A has wrong universe handling and simplified Subfunctor syntax.",False,15,"```lean
theorem submod_decomp_base_eq_zero {R : Type} [DivisionRing R] {C : Type} [CategoryTheory.Category C]
  {M : CategoryTheory.Functor C (ModuleCat R)} {N₁ N₂ : Subfunctor R C M}
  (h : SubmodDecomp R C M N₁ N₂) (hM : Subfunctor.baseFunctor N₁ = M) :
  Subfunctor.baseFunctor N₂ = 0 := by sorry
```",23,T,"A matches types exactly with explicit CategoryTheory.Category.{0,0} and ZeroModule C R; B uses implicit universe and bare 0 instead of ZeroModule.",False,22
1779334,Dual.DirectSumDecomposition.sSupIndep,"Dual.DirectSumDecomposition.sSupIndep.{u_1} {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (D : Dual.DirectSumDecomposition M) : sSupIndep ↑D","In the context of a dual direct sum decomposition \(D\) of a functor \(M : C \to \text{ModuleCat}(K)\) (where \(C\) is a category and \(K\) is a division ring), the carrier set of \(D\) (viewed as a set of subobjects) is supremum-independent (sSupIndep).","```lean
def Dual.DirectSumDecomposition.sSupIndep {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (D : Dual.DirectSumDecomposition M) :
  sSupIndep (↑D : Set (PersistenceSubmodule M)) :=
  sorry
```",15,"```lean
theorem Dual.DirectSumDecomposition.sSupIndep {C : Type*} [CategoryTheory.Category C] {K : Type*} [DivisionRing K] {M : C → ModuleCat K} (D : Dual.DirectSumDecomposition M) : sSupIndep (fun (x : ↥D.carrier) => (x : PersistenceSubmodule M)) := by sorry
```",15,T,A matches target signature semantically: sSupIndep of ↑D as coercion. B uses lambda which differs structurally. Neither is vacuous.,False,22,"```lean
def Dual.DirectSumDecomposition.sSupIndep {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (D : Dual.DirectSumDecomposition M) : sSupIndep (Dual.DirectSumDecomposition.carrier D) := by sorry
```",15,T,Both match semantically but A uses coercion ↑D matching target exactly while B explicitly uses carrier.,False,7
1916548,SubmonoidClass.coe_dfinsuppProd,"SubmonoidClass.coe_dfinsuppProd.{u_1, u_2, u_3, u_4} {B : Type u_1} {ι : Type u_2} {N : Type u_3} {M : ι → Type u_4}
  [DecidableEq ι] [(i : ι) → Zero (M i)] [(i : ι) → (x : M i) → Decidable (x ≠ 0)] [CommMonoid N] [SetLike B N]
  [SubmonoidClass B N] {S : B} (f : Π₀ (i : ι), M i) (g : (i : ι) → M i → ↥S) :
  ↑(DFinsupp.prod f g) = DFinsupp.prod f fun i x => ↑(g i x)","The coercion of the dependent finitely supported product over a submonoid class instance equals the dependent finitely supported product where each term in the product has been coerced: specifically, for a dependent finitely supported function `f` and a function `g` mapping to a submonoid `S`, the coercion of `DFinsupp.prod f g` equals `DFinsupp.prod f (fun i x => ↑(g i x))`.","```lean
theorem DFinsupp.coe_prod_submonoidClass {ι : Type u} {β : ι → Type v} {M : Type u_1} {S : Type u_2} {A : Type u_3}
    [DecidableEq ι] [(i : ι) → Zero (β i)] [(i : ι) → (x : β i) → Decidable (x ≠ 0)]
    [CommMonoid M] [CommMonoid S] [SetLike A S] [SubmonoidClass A S]
    (f : Π₀ (i : ι), β i) (g : (i : ι) → β i → M) :
    ↑(DFinsupp.prod f fun i x => (g i x : S)) = DFinsupp.prod f fun i x => ↑(g i x) := by sorry
```",34,"```lean
theorem DFinsupp.coe_prod_submonoidClass
    {ι : Type*} {M : ι → Type*} {S : Type*}
    [∀ i, Zero (M i)] [∀ i, Add (M i)] [CommMonoid S]
    [∀ i, DecidableEq (M i)]
    {N : Submonoid S}
    [SubmonoidClass N S]
    (f : Π₀ i, M i) (g : ∀ i, M i → N) :
    ↑(f.prod g) = f.prod fun i x => ↑(g i x) := by sorry
```",34,T,"A matches target structure with DecidableEq ι and decidable nonzero instances, while B has wrong structure (Add instances, DecidableEq on M i)",False,60,"```lean
AddSubmonoidClass.coe_dfinsuppProd : AddSubmonoidClass.coe_dfinsuppProd.{u_1, u_2, u_3, u_4} {B : Type u_1} {ι : Type u_2} {M : ι → Type u_3} {N : Type u_4}
  [DecidableEq ι] [(i : ι) → Monoid (M i)] [Monoid N] [SetLike B N] [SubmonoidClass B N] {S : B}
  (f : Π₀ (i : ι), M i) (g : (i : ι) → M i → ↥S) :
  ↑(DFinsupp.prod f g) = DFinsupp.prod f fun i x => ↑(g i x)
```",1,tie,"A uses AddSubmonoidClass incorrectly (should be SubmonoidClass), B has wrong signature with (g i x : S) cast instead of g returning ↥S.",False,24
1793124,DirectSumDecomposition_of_chain,"DirectSumDecomposition_of_chain {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} {T : Set (Dual.DirectSumDecomposition M)} (hT : IsChain LE.le T) :
  Dual.DirectSumDecomposition M","The theorem states that given a category C, a division ring K, a functor M from C to K-modules, and a chain T (a set that is linearly ordered by ≤) of direct sum decompositions of M (in the dual sense), there exists a direct sum decomposition of M.","```lean
theorem chainBound_isDirectSumDecomposition {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} {T : Set (Dual.DirectSumDecomposition M)}
  (hT : IsChain LE.le T) :
  ∃ (l : CategoryTheory.Limits.limit (Pone T)), True := by sorry
```",50,"```lean
theorem DirectSumDecomposition.exists_of_chain {C : Type*} [CategoryTheory.Category C] {K : Type*} [DivisionRing K] (M : C ⥤ ModuleCat K) (T : Set (Dual.DirectSumDecomposition M)) (hT : IsChain (· ≤ ·) T) : ∃ d : Dual.DirectSumDecomposition M, True
```",50,Tnames,"A introduces unrelated limit concept; B matches signature structure with existential wrapping the target type. Both are vacuous (∃ _, True).",True,21,"```lean
theorem DirectSumDecomposition_of_chain {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} {T : Set (Dual.DirectSumDecomposition M)} (hT : IsChain LE.le T) :
  Dual.DirectSumDecomposition M
```",24,Trandom,"A matches target signature exactly; B has wrong return type (∃ l, True) and different name",False,1
1837892,DirectSumDecomposition.refinement,"DirectSumDecomposition.refinement.{u_1} {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} {D : DirectSumDecomposition M}
  (B : (N : PersistenceSubmodule M) → N ∈ D → Set (PersistenceSubmodule M))
  (hB : ∀ (N : PersistenceSubmodule M) (hN : N ∈ D), N = sSup (B N hN))
  (hB' : ∀ (N : PersistenceSubmodule M) (hN : N ∈ D), sSupIndep (B N hN))
  (hB'' : ∀ (N : PersistenceSubmodule M) (hN : N ∈ D), ⊥ ∉ B N hN) : DirectSumDecomposition M","The refinement of a direct sum decomposition $D$ of a persistence module $M$ is constructed by taking, for each summand $N$ in $D$, a set $B(N)$ of persistence submodules whose supremum equals $N$ and which are supremum-independent (meaning their sum is direct), and which doesn't contain the zero submodule; the union of all these sets $B(N)$ over all summands $N \in D$ forms a new direct sum decomposition of $M$.","```lean
def DirectSumDecomposition.refinement_of_families {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} {D : DirectSumDecomposition M}
  (B : (N : PersistenceSubmodule M) → N ∈ D → Set (PersistenceSubmodule M))
  (hB : ∀ (N : PersistenceSubmodule M) (hN : N ∈ D), N = sSup (B N hN))
  (hB' : ∀ (N : PersistenceSubmodule M) (hN : N ∈ D), sSupIndep (B N hN))
  (hB'' : ∀ (N : PersistenceSubmodule M) (hN : N ∈ D), ⊥ ∉ B N hN) : DirectSumDecomposition M :=
  DirectSumDecomposition.refinement B hB hB' hB''
```",81,"```lean
def DirectSumDecomposition.refinement' {R : Type*} [DivisionRing R] {ι : Type*} [CategoryTheory.Category ι] (M : ModuleCat (R[ι])) (D : DirectSumDecomposition M) (B : ∀ N ∈ D, Set (PersistenceSubmodule M)) (hB_sup : ∀ N ∈ D, sSup (B N ‹N ∈ D›) = N) (hB_indep : ∀ N ∈ D, sSupIndep (B N ‹N ∈ D›)) (hB_nonzero : ∀ N ∈ D, (⊥ : PersistenceSubmodule M) ∉ B N ‹N ∈ D›) : DirectSumDecomposition M
```",81,T,"B matches target signature exactly; A uses different type parameters (ι, R[ι]) and dependent membership syntax instead of explicit hN parameters.",False,62,"```lean
def DirectSumDecomposition.refinement {C : Type} [CategoryTheory.Category C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} {D : DirectSumDecomposition M}
  (B : (N : PersistenceSubmodule M) → N ∈ D → Set (PersistenceSubmodule M))
  (hB : ∀ (N : PersistenceSubmodule M) (hN : N ∈ D), N = sSup (B N hN))
  (hB' : ∀ (N : PersistenceSubmodule M) (hN : N ∈ D), sSupIndep (B N hN))
  (hB'' : ∀ (N : PersistenceSubmodule M) (hN : N ∈ D), ⊥ ∉ B N hN) : DirectSumDecomposition M := by sorry
```",21,Trandom,B matches the target name and signature exactly; A uses a different name (refinement_of_families) and calls refinement recursively.,False,7
1837890,DirectSumDecomposition.Indecomposable_of_mem_Min_Direct_sum_decomposition,"DirectSumDecomposition.Indecomposable_of_mem_Min_Direct_sum_decomposition.{u_1} {C : Type}
  [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)}
  (D : DirectSumDecomposition M) (N : PersistenceSubmodule M) (hN : N ∈ D) (hmax : IsMax D) : Indecomposable N","For a category C, a division ring K, and a functor M from C to K-modules, if D is a direct sum decomposition of M that is maximal (with respect to refinement), and N is a persistence submodule belonging to D, then N is indecomposable.","```lean
theorem maximal_direct_sum_decomposition_persistence_submodule_indecomposable
    {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
    {M : CategoryTheory.Functor C (ModuleCat K)}
    {D : DirectSumDecomposition M} (hD : IsMax D)
    {N : PersistenceSubmodule M} (hN : N ∈ D) : Indecomposable N := by sorry
```",85,"```lean
theorem DirectSumDecomposition.mem_of_isMax_imp_indecomposable {C : Type*} [CategoryTheory.Category C] (K : Type*) [DivisionRing K] (M : CategoryTheory.Functor C (ModuleCat K)) (D : DirectSumDecomposition M) (hD : IsMax D) (N : PersistenceSubmodule D) : Indecomposable N
```",85,T,A matches target signature closely: D is decomposition with N ∈ D. B incorrectly types N as PersistenceSubmodule D instead of PersistenceSubmodule M.,False,18,"```lean
theorem maximal_decomposition_indecomposable {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} {D : DirectSumDecomposition M} (hD : IsMaximal D) {N : PersistenceSubmodule M} (hN : N ∈ D) : IsIndecomposable N := by sorry
```",21,T,B uses exact predicate `Indecomposable` and `IsMax` matching target; A uses `IsIndecomposable` and `IsMaximal` which differ.,False,16
1795144,Subfunctor.baseFunctor,"Subfunctor.baseFunctor.{u_1, u_2} {R : Type} [DivisionRing R] {C : Type} [CategoryTheory.Category.{u_1, 0} C]
  {F : CategoryTheory.Functor C (ModuleCat R)} (self : Subfunctor R C F) : CategoryTheory.Functor C (ModuleCat R)","The `baseFunctor` is a field of the `Subfunctor` structure that associates to a subfunctor (of a functor from a category C to the category of R-modules, where R is a division ring) another functor from C to the category of R-modules.","```lean
def Subfunctor.baseFunctor {R : Type} [DivisionRing R] {C : Type} [CategoryTheory.Category.{u_1, 0} C]
    {F : CategoryTheory.Functor C (ModuleCat R)} (S : Subfunctor R C F) :
    CategoryTheory.Functor C (ModuleCat R)
```",9,"```lean
structure Subfunctor {R : Type*} [DivisionRing R] {C : Type*} [CategoryTheory.Category C]
    (F : CategoryTheory.Functor C (ModuleCat R)) where
  baseFunctor : CategoryTheory.Functor C (ModuleCat R)
```",9,Tnames,"A is a def, but target is a field of a structure. B correctly shows baseFunctor as a structure field matching target's projection signature.",False,14,"```lean
structure Subfunctor (R : Type) [DivisionRing R] (C : Type) [CategoryTheory.Category C]
  (M : CategoryTheory.Functor C (ModuleCat R)) where
  baseFunctor : CategoryTheory.Functor C (ModuleCat R)
```",9,Trandom,"A defines baseFunctor as a structure field matching the target projection, B declares a def without implementation which is incomplete.",False,16
1833844,PersistenceSubmodule.bot_apply,"PersistenceSubmodule.bot_apply.{u_1, u_2} {C : Type} [CategoryTheory.Category.{u_2, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (c : C) : ⊥ c = ⊥","Looking at this Lean 4 declaration, it states that for a persistence module `M` (a functor from a category `C` to the category of modules over a division ring `K`), the bottom persistence submodule evaluated at any object `c` in `C` equals the bottom element (the zero submodule) of the module at `c`.

In other words, the bottom persistence submodule is pointwise the bottom submodule.","```lean
theorem PersistenceSubmodule.bot_eq_bot {C : Type} [CategoryTheory.Category.{u_1, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (c : C) : ⇑(⊥ : PersistenceSubmodule M) c = (⊥ : Submodule K ↑(M.obj c))
```",43,"```lean
theorem PersistenceSubmodule.bot_eq_bot {C : Type*} [CategoryTheory.Category C] {K : Type*} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (c : C) : (⊥ : PersistenceSubmodule M) c = ⊥ := rfl
```",43,Tnames,B matches target signature exactly with correct notation and equality. A uses explicit coercion which differs from target.,True,12,"```lean
PersistenceSubmodule.bot_apply : ∀ {C : Type} [inst : CategoryTheory.Category C] {K : Type} [inst : DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (c : C), ⊥ c = ⊥
```",31,Trandom,B matches target signature exactly; A adds coercion and changes statement structure unnecessarily.,False,11
