"similarity","q_sid","q_paper","q_source","q_decl_name","q_slogan","c_sid","c_paper","c_source","c_ref","c_lean_annotation","c_slogan"
"0.7630590756959155","f34c6051-c45e-416b-b182-2b70511eb61a","physlib","Lean Repo","Electromagnetism.DistElectromagneticPotential.IsExtrema","An electromagnetic potential is an extrema if it satisfies the condition that the variation of the Lagrangian with respect to the potential is zero, given a specific free space environment and in the presence of a Lorentz current density. This means the potential follows the physical laws derived from the principle of least action in classical electromagnetism. The condition is expressed using distributions and operates within a spacetime framework that includes both electric and magnetic effects.","2d920d73-ac11-4026-9ece-f2b36eed5dde","2307.06597","arXiv","25","","The Lagrangian for electromagnetism combines the interaction between a potential form and a current with a term involving the exterior derivative of the potential and its Hodge dual; varying this Lagrangian yields the Maxwell equations in differential form, specifically that the divergence of the field strength equals the current."
"0.7628788176906912","9c084806-0feb-4f42-bd5d-ec94ac30a031","carleson","Lean Repo","Set.Annulus.co_union_ci","The set of points at distance at least r from a center x, together with the set of points at distance between r and R from x, equals the set of points at distance at least r from x, provided r is less than or equal to R. This result follows from the fact that combining a half-open interval [r, R) with the interval [R, infinity) gives the interval [r, infinity). The statement holds in any space where distances are defined and satisfy basic properties, even if distinct points can have zero distance.","bb198414-6be3-4273-87d8-2672d7e53dd7","2512.06327","arXiv","10","","For any nonempty set A in a metric space and any two nonnegative numbers r and r', the set of points within distance r of the points within distance r' of A is contained in the set of points within distance r + r' of A."
"0.7625554455630459","4d5029e3-e899-4726-a802-bba0e32c3897","combinatorial-games","Lean Repo","Multiset.iUnion_map","The union of the sets g x, where x ranges over the multiset obtained by applying f to each element of m, is the same as the union of the sets g (f x), where x ranges over the original multiset m. This means applying a function to elements before taking a union over them gives the same result as taking the union after composing the function into the set family.","861e138f-458f-4195-bab8-88638e04fa3c","cs/0202018","arXiv","2","","For any function f and a collection of sets X_i indexed by I, the image of the union of the X_i under f is contained in the union of the images of each X_i under f."
"0.7624431271136161","64b8ee46-887e-4e66-8048-f1306227d9c3","combinatorial-games","Lean Repo","Game.mk_ofSets'","Given a function that assigns sets of games to each player (left or right), the result of constructing a game from those sets is equal to directly mapping the game construction over each player's set. This means building a game from specified left and right options is the same as applying the game constructor to each option individually. The theorem ensures this construction respects the structure of player moves.","f14da458-6d80-4bdf-aeb3-fcc82fa3a39e","2309.15981","arXiv","3.4","","For any two games G and G' with the same set of players, there exists a new game G'G whose outcomes are structure-preserving maps from G to G', where the accessibility and preference relations in G'G are defined so that they reflect how strategies in G relate to outcomes in G' through these maps. This construction allows players to choose strategies that transform one game into another in a way that respects the original game structures."
"0.7623326232576568","bb6bcf49-c3d7-41fe-b3e2-6ba2f5dfece0","formal-conjectures","Lean Repo","IsAddCompleteNatSeq'","A sequence A of elements in a commutative monoid M is considered additively complete if, beyond some point, every element of M can be expressed as a sum of terms from the sequence, where elements can be reused. This means the set of all possible finite sums from the sequence eventually includes all sufficiently large elements of M. The notion of ""sufficiently large"" is defined in terms of the preorder on M, using the idea that a property holds eventually at the top of the ordering.","92be6440-8971-4929-906a-a0817f192e25","0903.5044","arXiv","4.5.6","","In any infinite sequence of elements from a commutative monoid, there is some point beyond which every element can be expressed as a combination of an earlier element and another element from the monoid under the given operation."
"0.7623026437189534","2c8f8181-9f14-41ff-a300-24236cf3f885","ClassFieldTheory","Lean Repo","Subrepresentation.toSubmodule_sSup","The supremum of a set of subrepresentations, when converted to submodules, equals the supremum of their corresponding submodules. This means the submodule generated by the union of subrepresentations is the same as the union of their individual underlying submodules. The result holds for modules over a semiring with a monoid action.","a4b3eedc-129e-4810-8403-173b986b3281","2309.00593","arXiv","4.10","","Given a submodule U_s0 of a certain space V_s0^-, the sum U of related submodules U_t over a set S forms a subrepresentation in V, and the intersection of U with V_s0^- is exactly U_s0."
"0.7620030020045937","fe2ee77e-daa3-4b25-afca-d1a1acee3154","misc-yd","Lean Repo","Finset.mul_strict_kneser'","If the sum of the sizes of two modified sets (s multiplied by the stabilizer of s*t and t multiplied by the stabilizer of s*t) is less than the size of s*t plus the size of its stabilizer, then that sum is at most the size of s*t. This means that when the usual Kneser bound isn't tight, the actual size of the product set s*t is significantly larger than the sum of these modified sets. The result holds for finite sets in a commutative group with decidable equality.","c2c8ba08-9a15-43bd-a607-b6697752c3f8","2408.11232","arXiv","3.3","","If A and B are finite nonempty sets in an abelian group, and K is the stabilizer of their sumset A+B, then the size of A+B is at least the sum of the sizes of A+K and B+K minus the size of K, and this is at least the sum of the sizes of A and B minus the size of K."
"0.7619004022543084","e2795013-5437-4f16-9399-d64fa3bf424d","PrimeNumberTheoremAnd","Lean Repo","MobiusLemma.mobius_lemma_2","For a positive real number x and a natural number K, the value of the function R at x equals the sum of M at square roots of x divided by integers from 1 to K, minus an integral of M over a continuous interval from 0 to K+0.5, minus the sum of integrals of M over small intervals centered at integers from K+1 to the floor of x, each compared to the value of M at those integers.","6b262ca4-668d-4974-b61c-f2b8009981f9","2211.10621","arXiv","3.1","","For integers k at least 4, the sum of the function r_k(m) from 1 to n is approximately a constant times n, minus another term proportional to n raised to the power 1 minus 1/k, plus an error term that grows no faster than n raised to a certain lower power. The same result holds when summing up to a real number x instead of n. The constants in the formula involve the gamma function evaluated at rational numbers depending on k."
"0.7614154493553594","9fdcdf50-97d3-466f-869b-9d18c61f626c","PrimeNumberTheoremAnd","Lean Repo","Sieve.zeta_pos_of_prime","For any prime number p, the value of the arithmetic zeta function at p is positive.   This means that if p is a prime natural number, then zeta(p) equals 1, which is greater than 0.   The result follows from the definition of the zeta function and the fact that primes are greater than 1.","7633d7b9-ec59-4060-b402-41d8e5fa4e6d","2309.14501","arXiv","2.5","","For every prime number p, the value of z(p) is less than or equal to p plus one."
"0.7611283255876228","7e4f906c-2abe-4b8e-84a0-85ac2f8a1a0c","cslib","Lean Repo","Cslib.ωSequence.append_eq_cons","Adding a single element at the start of an infinite sequence gives the same result as creating a list with that element and appending the sequence after it. The operation of prepending an element to an infinite sequence is equivalent to making a one-element list and concatenating it with the sequence. This states that [a] ++ω as equals the infinite sequence starting with a followed by as.","7cd588e8-0aa9-4ea1-b1fe-4b6111f7f6d4","1601.01229","arXiv","","","The concatenation of a finite list of terms with a sequence means placing all elements of the list first, followed in order by all elements of the sequence. This creates a new sequence that starts with the list and continues with the original sequence. For example, combining (1, 2) with (3, 4, 5, ...) gives (1, 2, 3, 4, 5, ...)."
"0.7610465534605738","6112d3c9-f723-4774-b419-f6956d92c489","cslib","Lean Repo","Cslib.ωLanguage.instOmegaPowLanguageOfInhabited","If a type has at least one element (is inhabited), then any language over that type can be infinitely repeated to form an infinite-language (omega language) through concatenation of infinitely many copies of the language. This operation is known as the omega power of the language. The system supports this operation by providing a structure that links finite languages to their infinite repetition under the condition of inhabitation.","a3eb2106-e3f6-417f-a3c2-4f79da2c6388","2302.04087","arXiv","2.1","","A language of infinite words is omega-regular exactly when it can be written as a finite union of sets, each formed by concatenating a finite word from one regular language with infinite repetitions of finite words from another regular language."
"0.7607371399041636","d5c9d4be-54e2-4a10-944d-5cda54327c89","carleson","Lean Repo","aestronglyMeasurable_simpleNontangentialOperator","The function that maps each point x to the supremum of the absolute values of a Calderon-Zygmund operator applied to a function g over balls centered at x with radius at most r is almost everywhere equal to a strongly measurable function, assuming the space has a doubling measure and the kernel K meets the necessary conditions. This means the resulting maximal function is measurable in the extended non-negative real numbers, except possibly on a set of measure zero. The result holds for complex-valued functions defined on a metric space with a doubling measure.","fd5a2fae-a4fe-4557-81ba-8dcecaa19024","0801.1855","arXiv","5.3","","For an operator with a Calderon-Zygmund kernel, the maximal function of the characteristic function of a Borel set at a point in the support of a measure is bounded by a constant multiple of a modified maximal function of the operator applied to the same characteristic function, plus an absolute constant depending only on dimension and kernel properties."
"0.760568041400953","23b407f5-3b32-4a6a-b6a1-aad5131c0e3e","ClassFieldTheory","Lean Repo","toCompletion_injective_iff_isFilterHausdorff","The map from a module to its completion is injective if and only if the only element contained in all subgroups of the filtration is zero. This means the filtration separates points in the module precisely when the completion map does not collapse distinct elements. In simpler terms, no two different elements become equal in the completion if and only if the filtration only shares the zero element across all its parts.","6bcd8dac-9c1b-47bd-bd48-e1b2173124af","2602.02420","arXiv","2","","The completion of a filtered module or algebra inherits a natural filtration from the original structure, and this completed filtration has the same completeness, exhaustiveness, and separation properties as the original. There is a natural map from the original object into its completion, which is injective when the original filtration is separated. When the indexing set of the filtration is directed, the quotient of the completion by any filtration level is isomorphic to the corresponding quotient of the original object. This implies that completing the completion yields an object isomorphi…"
"0.7605265455704432","8411b6ac-3240-4cec-ac1c-5f7458e8f369","combinatorial-games","Lean Repo","IGame.Numeric.mul_congr_left","If two numeric games x1 and x2 are equivalent, then multiplying both by the same numeric game y results in equivalent games. This means that game multiplication respects equivalence when the left operand is replaced by an equivalent one.","e3845c9d-aad0-49c6-8069-5e536fbda3a1","math/0610685","arXiv","3.29","","If X1 is equivalent to X2 and Y1 is equivalent to Y2, then the product of X1 and Y1 is equivalent to the product of X2 and Y2."
"0.7600596902410917","53873ff5-3ba5-4e76-8da8-5f60a23b151c","ClassFieldTheory","Lean Repo","IsNonarchimedeanLocalField.f_congr","If two finite extensions of a nonarchimedean local field are isomorphic as algebras over the base field, then their inertia degrees over the base field are equal.","19b91180-3042-45c2-9160-1f620de1f761","1003.5689","arXiv","8.1","","If a finite field extension lies within the absolute ramification field of a henselian valued field, then the degree of the extension equals the product of its ramification index and inertia degree."
"0.7591421560706639","dcd8f316-2a30-4e7c-927c-c44f3b8863b5","sphere-packing-math-inc","Lean Repo","D_sq","The derivative of the square of a complex-valued function on the upper half-plane is equal to twice the function multiplied by its derivative, provided the function is differentiable. This follows the standard calculus rule for differentiating a square of a function.","426dd24a-d0db-46b3-a043-eb32a3922409","1203.5619","arXiv","","","The derivative of z raised to the power n is equal to n times z raised to the power n minus one, for all non negative integers n and for z in the upper half plane."
"0.7588389031359198","987ee2c4-05a1-45f5-8109-7422de4b235a","sphere-packing-math-inc","Lean Repo","SpherePacking.Dim24.BFourier.perm_J₃_J₄","The Fourier transform of the sum of two functions, J3 and J4, equals the negative of the sum of two other functions, J1 and J2. This identity holds in 24-dimensional Euclidean space and involves complex-valued Schwartz functions. The result follows from symmetry properties and the invertibility of the Fourier transform.","0960206e-dbca-4552-b1fc-3ef090df99ed","2506.10595","arXiv","2.1","","The Fourier transform of a function u that is integrable over d-dimensional space is obtained by integrating u multiplied by a complex exponential factor over all space, scaled by a power of 2π. The inverse Fourier transform is similar but uses the opposite sign in the exponential. These transforms convert a function between its original domain and a frequency domain representation. They are symmetric operations that can recover the original function when applied in sequence."
"0.7587388373499959","5ca64bba-9f03-4759-832b-6ee2775e3aac","PersistentDecomp","Lean Repo","instMulEndRing","For any category C and division ring R, given a functor F from C to the category of R-modules, the endomorphism ring of F has a multiplication operation defined on it. This means that endomorphisms of F can be multiplied together in a way that respects the algebraic structure. The multiplication is part of the ring structure on these endomorphisms.","4fdd15a1-2052-40da-8399-2efd05d805aa","2209.01399","arXiv","3.1","","Let M be a multiplication module over a ring R. The set of all R-linear endomorphisms of M forms a ring under addition and composition. This endomorphism ring is commutative."
"0.758430345185007","7d3e8924-f44e-4fa6-9c41-32c36b65a218","FLT","Lean Repo","IsDirectLimit.Module.compatibility_module","If a family of R-modules is connected by linear maps in a directed system, and P₁ is their direct limit with respect to these maps, then the canonical maps from each module into P₁ are compatible with the transition maps: applying a transition map from M_i to M_j and then mapping into P₁ gives the same result as mapping directly into P₁ from M_i.","310ef4ea-2b1a-4b49-8e1e-ce5cd0aa9593","2209.11566","arXiv","4.6","","If a family of maps between two directed systems of modules satisfies the condition that every element in a module of the target system eventually comes from an element in the source system after moving forward in the directed set, then the induced map between the direct limits is surjective."
"0.7583418832432987","f6ed3e01-8b50-4d1d-aaeb-05b69b122f60","ClassFieldTheory","Lean Repo","groupCohomology.TateCohomology.zeroIso.sc_g","For a finite group G acting on a module M over a commutative ring R, the map g in the short complex used to compute 0th Tate cohomology is equal to the first differential d01, which sends an element of M to the differences induced by the group action. This identifies part of the chain structure that defines Tate cohomology in degree zero. The result ensures the complex is built using the standard group cohomology differential.","f63a3da9-d00f-4fa0-b595-aea75e0951a1","kbuzzard/ClassFieldTheory","Lean Community","21","groupCohomology.TateCohomology.isoGroupCohomology, groupCohomology.TateCohomology.isoGroupHomology, groupCohomology.TateCohomology.zeroIso, groupCohomology.TateCohomology.zeroIsoOfIsTrivial, groupCohomology.TateCohomology.negOneIso, groupCohomology.TateCohomology.negOneIsoOfIsTrivial","For a finite group G and a G-representation M, the zeroth Tate cohomology is the quotient of the G-invariant elements of M by the image of the norm map, and if M is trivial, this becomes M modulo |G| times M. The positive degree Tate cohomology groups match the usual group cohomology, while the negative degree Tate cohomology relates to group homology, with degree -1 given by the kernel of the norm map modulo a submodule generated by differences g·m - m, which for trivial M is the |G|-torsion subgroup of M."
"0.7582386642533945","6765a473-33a6-4cc9-bfa5-ef12c20a28b3","sphere-eversion","Lean Repo","SmoothPartitionOfUnity.germ_combine_mem","The value of the combined function from a smooth partition of unity at a point x lies in the convex hull of the images of the input functions at x, when considered in the space of smooth germs at x. This means the combination is a local smooth average of the input functions. The support of this average is determined only by those functions in the partition that are nonzero near x.","4d56fa1a-5709-406a-81a9-51fa75545d91","1101.3733","arXiv","0","","There exists a smooth partition of unity subordinate to any open cover of the space, meaning a set of smooth functions valued between 0 and 1 that sum to 1 at every point and each have support within some set of the cover."
"0.7580519370518256","7b70ef2f-b5c7-4cd2-9e7f-523929eac4b1","sphere-packing-math-inc","Lean Repo","SpherePacking.Dim24.Uniqueness.BS81.LP.Gegenbauer24.PSD.Fischer.inner_self_nonneg","For any natural number k and any homogeneous polynomial p of degree k in 24 variables with real coefficients, the Fischer inner product of p with itself is greater than or equal to zero.","b7bbaa33-d7f6-48b2-b036-49e977a38d3a","1812.05565","arXiv","3.30","","For a homogeneous polynomial P of degree k and a vector a, the Fischer inner product of P with the k-th power of the linear form defined by a equals the value of P at a. In the more general case where P is a polynomial of degree at most d and not necessarily homogeneous, the Fischer inner product of P with the k-th power of the linear form defined by a equals the value at a of the homogeneous part of P of degree k."
"0.757548348811338","b51153c5-d6cd-45aa-9b05-9d1fbbbc4cf2","physlib","Lean Repo","QuantumMechanics.OneDimension.HilbertSpace.mk_add","If two complex-valued functions on the real line are square-integrable, then the result of adding their corresponding elements in the Hilbert space is the same as the element in the Hilbert space corresponding to their pointwise sum.","f1638674-0559-41d0-8f32-60dd808cfe30","1404.3352","arXiv","5.7","","If two positive definite functions on a set have associated Hilbert spaces that only share the zero element, then the Hilbert space of their sum is the orthogonal sum of the two individual spaces."
"0.7573966574953561","8965121f-a211-4200-847e-530f4b2ebc98","Sphere-Packing-Lean","Lean Repo","MagicFunction.b.SchwartzProperties.J₆'_decay'","There is a constant C such that for all real numbers x, the absolute value of the nth derivative of the function J6_prime, multiplied by |x| raised to the power k, is always less than or equal to C. This means the higher derivatives of J6_prime decay rapidly as |x| grows, controlled by a polynomial bound. The result holds for all natural numbers k and n.","89241946-d3f0-4d53-9672-092cdcf8ea8a","2208.09753","arXiv","3.3","","For any natural number k and integer j between 1 and n, the k-th partial derivative of the function s(x) with respect to the j-th variable is bounded in absolute value by a constant multiple of 1 over the magnitude of x raised to the power of n minus delta plus k. The constant depends on j and k. This gives a decay estimate on the derivatives of s(x) as |x| grows large."
"0.7573144373205108","4e93361e-fff1-4722-87dc-f9da71ba8510","sphere-packing-math-inc","Lean Repo","ResToImagAxis.Real.mul","If two functions from the upper half plane to the complex numbers take only real values when restricted to the imaginary axis, then their product also takes only real values on the imaginary axis.","5b84760b-ba3b-40ea-90d9-692c4a6c4cb6","1804.11199","arXiv","3.9","","The expression shows that the product of two specific functions, involving imaginary parts of transformed complex variables, is less than or equal to one for all points in the upper half-plane. These functions are derived from transformations that do not decrease the imaginary part of the input. The result follows from known inequalities on the imaginary components of these transformations."
"0.7553487866630387","5ded94ce-f772-449d-8681-99944b3e73f4","flt-regular","Lean Repo","FltRegular.CaseI.aux0k₂","If p is a prime number at least 5, a and b are integers not congruent modulo p, and zeta is a primitive p-th root of unity in the ring of integers of the p-th cyclotomic field, then under the given divisibility condition involving powers of zeta and a congruence relation between indices k1 and k2, the index k2 cannot be zero.","fcf567a4-52d7-4b24-93dc-ca33edaac08f","2211.04138","arXiv","2.8","","For any prime number p that is 5 or greater, and for any pair of integers a and b, the prime p does not divide the index i(K)."
"0.7553420807824692","6858cfd1-80c7-49f5-b03c-e6101a874bdb","physlib","Lean Repo","TensorSpecies.Tensor.Pure.permP_id_self","Applying the identity permutation to a pure tensor leaves the tensor unchanged.","7c4580c4-a6dd-4054-b78c-312fec5ff174","1808.04561","arXiv","4.7","","If a linear positive rank preserver linked to the identity map acts on a tensor space, and its associated tensor is the identity tensor, then the transformation leaves the identity tensor unchanged. This means applying the map to the identity tensor results in the same identity tensor. The condition for this to happen is that the associated tensor must itself be the identity."
"0.7553273237464021","c9a4df4f-fb53-45a3-be50-21d94b1e85e4","sphere-packing-math-inc","Lean Repo","MagicFunction.g.CohnElkies.IntegralReps.aLaplaceIntegrand","The function aLaplaceIntegrand takes two real numbers, u and t, and returns a complex number that represents the integrand used in a Laplace transform related to the radial function a. This integrand involves complex exponentials and is built using standard operations on real and complex numbers, including multiplication, negation, and the imaginary unit i. It plays a role in expressing a radial profile through an integral involving exponential decay and oscillation.","201000d5-e3d1-4098-aae1-0b9d023e2136","2512.23001","arXiv","2.1","","The function E of t can be expressed as an integral from zero to infinity of e to the power of minus t times u, divided by u minus i, with respect to u. This integral represents the Laplace transform of a certain function involving a complex denominator."
"0.7552750843121828","61bdc86b-e82c-416d-aae4-d78a8299608a","formal-conjectures","Lean Repo","Nat.primeFactorsEq","Nat.primeFactorsEq is a simplification procedure that computes the set of prime factors of a natural number by breaking it down into its prime components. It uses bitwise operations and state management internally to efficiently determine which primes divide the number. This process is automated for use in formal proofs involving prime factorization.","9c328b0a-e0e1-4cca-b71f-7d44df8e8bb9","2410.20208","arXiv","","","Break down numbers into their prime factors."
"0.7551127744611761","a3aa17b7-5575-49ac-b2a4-b70da43694f0","HarderNarasimhan","Lean Repo","HarderNarasimhan.proposition_3_2","If the average slope from x to z is as large as possible (equal to the maximum value), then extending the interval to the left by including a point a (where a < x) does not decrease the average slope from a to x compared to the average slope from a to z. This result follows from the convexity property of the function measuring slopes.","dcf22229-9783-4344-8594-2a5944161965","1011.6313","arXiv","2","","If a function is convex on an interval from x to y, then the slope from x to any point a between x and y is less than or equal to the slope from any other point b between x and y to y, as long as a and b are different."
"0.7549027386224153","8f4b9de4-1193-43d7-882a-823a2f7be8e0","pfr","Lean Repo","continuous_tau_restrict_probabilityMeasure","The function that computes tau for a pair of probability measures is continuous when the underlying space G is a finite discrete topological group and the measures are pushed forward through identity maps. This continuity holds under the assumption that both source spaces are probability spaces and G has compatible measurable and topological structure. The result ensures small changes in the input measures lead to small changes in the tau value.","6df666d7-7dfe-4160-ad5b-03109e161200","math/0211242","arXiv","3.7","","The action of the group G on the space of compactly supported probability measures on G is continuous, meaning that small changes in the group element or the measure result in small changes in the transformed measure under the given topology."
"0.7548889766379485","613abf2d-80f5-4a51-9374-2db61dbbd9ac","PrimeNumberTheoremAnd","Lean Repo","LeanCert.Engine.binomialRat","binomialRat n k converts the binomial coefficient ""n choose k"" from natural numbers to a rational number by casting the result of Nat.choose n k into the type of rational numbers.","91907f18-0fb6-44e3-b611-2bb2bbc1a24a","1705.03686","arXiv","8.2","","The product of the binomial coefficient of n1 choose k and the inverse of the binomial coefficient of n2 choose k is less than or equal to the ratio of n1 to n2 raised to the power k, when k is at most n1 and n1 is at most n2."
"0.7541698910817131","a1e99e3b-a812-4371-9ee5-2559040e24cb","sphere-packing-math-inc","Lean Repo","SpherePacking.Dim24.ZerosAux.a_zero_of_norm_sq_eq_two_mul","For any integer k greater than or equal to 2, if a point in 24-dimensional real space has squared norm equal to 2k, then the function a evaluated at that point is zero.","a1d836ba-2563-4ffb-a898-c67e5655e92f","2503.20181","arXiv","3.1","","There is a point q on the 2k-dimensional sphere where the function F of q equals zero."
"0.7537289874000785","40b25698-9ec3-4376-8864-e012acb24e48","ClassFieldTheory","Lean Repo","Rep.split.H2π_surjective","For any commutative ring R, group G, and representation M of G over R, the map from the second group cohomology group H2 to the space of 2-cocycles modulo coboundaries is surjective, meaning every cohomology class has a representative cocycle.","39a1c9f1-94b4-4afb-b831-4d03c124a9c1","0807.1651","arXiv","6.4","","There is a map from 2-cocycles on H with values in R to algebra maps on the second homology group of H, defined by sending a cocycle sigma to a function that evaluates sigma on tensor products of elements in H, and this map passes to a well-defined homomorphism on the second cohomology group."
"0.7532780495331121","7793d75a-3bbf-4d3b-b11a-078171357912","PrimeNumberTheoremAnd","Lean Repo","PrimeCert.PrimePow.prime_dvd_toNat","If a prime number divides a natural number that was extracted from a prime power certificate, then that prime also divides the original prime power. This relies on the fact that divisibility in natural numbers means one number fits into another evenly. The comparison of numbers uses standard less-than relations converted from boolean functions.","9f2da5b7-cf40-4270-9afb-b93c78312e4c","1806.00647","arXiv","2.5","","If a prime power a^k exactly divides N, then the exponent k must divide N, provided a is prime and k is a positive integer. This follows from properties of multiplicative orders and the existence of a prime factor of a^k - 1 that is congruent to 1 modulo k, which in turn divides N."
"0.7524093237296928","95cc1b24-d148-4833-b5ad-900cf52a25a0","PrimeNumberTheoremAnd","Lean Repo","DeltaSpikeSupport","If a function ν is zero outside the interval [1/2, 2], and ε is positive, then the scaled function DeltaSpike ν ε x is zero whenever x is not in the interval [2^(-ε), 2^ε].","eca8fea9-6412-41aa-8ed3-a70f9aaec355","math/0512123","arXiv","4.3","","For values of x in a specific interval Δ_I, the function a(x, x/ε) can be expressed as a scaled and shifted version of another function a_M, where the scaling depends on the ratio of a fixed value ε-bar to ε; outside these intervals, the function is zero, and the overall expression is a sum over all such intervals using indicator functions to activate the correct piece."
"0.7522775621736526","c6aed0dd-4fd5-436d-b454-b32236aa1847","cslib","Lean Repo","Cslib.ωSequence.take_prefix_take_left","If m is less than or equal to n, then the first m elements of an infinite sequence form a prefix of the first n elements of that sequence.","b59b0258-d3d4-49b5-b213-adc37a4cc6f2","1608.03814","arXiv","1.4","","If S is a set, then an infinite sequence of elements from S is represented as a function from natural numbers to S, and we can extract the first k elements of such a sequence as a finite list; we also define when a finite list is a prefix of an infinite sequence."
"0.7519223857328254","2a47bd8a-9b6f-412d-8699-6b2515d2e62c","PrimeNumberTheoremAnd","Lean Repo","FKS2.dawson","FKS2.dawson defines a function that takes a real number x and returns a real number, computed using the integral of the exponential function over a specific interval. The function relies on standard structures for real numbers, including addition, multiplication, negation, and measure theory, to define its behavior. It essentially calculates a real-valued transformation involving exp(t^2) weighted over an interval centered at x.","20a677fa-e4e8-4041-ad32-81c15ef75114","0906.2101","arXiv","1","","For every real number r, the result is equal to 2 over pi times e to the power of minus r squared, multiplied by the integral from 0 to r of e to the power of x squared dx, which is also equal to 2 over pi times the Dawson function of r, or equivalently 1 over the square root of pi times e to the power of minus r squared times the imaginary error function of r."
"0.7514805298987985","afcd35de-7a31-4b11-94ab-7a93fb54b034","cslib","Lean Repo","Nat.count_notMem_range_pos","If a function f from natural numbers to natural numbers satisfies f(0) = 0, and a number n is not in the range of f, then there is at least one natural number less than n that is in the range of f.","d57bdfa0-948c-48ec-bd28-f9af2337c386","0808.3763","arXiv","3.1","","A strictly increasing function f from the natural numbers to themselves is defined such that f(0) is greater than 0."
"0.7512736823764119","5248d38c-b4ed-431d-867f-befed2c2e99c","sphere-packing-math-inc","Lean Repo","ψS_eq","The function ψS is defined as 128 times the difference between two fractions involving modular forms H2, H3, and H4, where the first fraction is (H4 minus H2) divided by H3 squared, and the second is (H2 plus H3) divided by H4 squared.","2c54354b-6f47-451a-b5e8-adbe7d11c2c5","thefundamentaltheor3m/Sphere-Packing-Lean","Lean Community","7.19","","The functions psi I, psi S, and psi T are expressed in terms of H2, H3, H4, and Delta, with each function being a cubic polynomial in one H variable divided by twice Delta, and involving specific combinations of squares and products of the H variables."
"0.7504417270107036","ef01117e-0c63-4aba-89d3-bf766c55431d","sphere-packing-math-inc","Lean Repo","SpherePacking.Dim24.SpecialValuesVarphi₂Limits.tendsto_varphi₂_mul_q_sq_sub_const_div_q","As the imaginary part of z goes to infinity, the expression (varphi2(z) times q(z)^2 minus 864 divided by pi squared), all divided by q(z), approaches the limit 2218752 divided by pi squared, where q(z) is exp(2 pi i z).","58e3d006-ec27-4a37-958b-76652a5076f8","1906.10295","arXiv","6","","As q approaches 1 from below, the expression involving powers of q and an infinite product converges to 2 times pi squared."
"0.7503014853906962","bfda4c76-ed82-4ca1-a3e7-89d544c807f8","PrimeNumberTheoremAnd","Lean Repo","LeanCert.Meta.ExprContinuousCore.sqrt","The sqrt constructor in ExprContinuousCore proves that the square root operation, when applied to a valid expression, results in a continuous function as long as the input expression is continuous and non-negative. It is part of a system that checks continuity of expressions by breaking them down into basic operations with known continuity properties. This allows automated proofs that expressions involving square roots are continuous under the right conditions.","15dd1725-2b9f-4143-9cbd-8ba9a09050dc","1903.08131","arXiv","7","","The matrix square root function, which maps each positive definite matrix to its square root, is continuous over the set of all positive definite matrices."
"0.7490403287198786","5317b0b1-c5e5-4291-93a6-7f6147133b3c","HarderNarasimhan","Lean Repo","HarderNarasimhan.instWellFoundedGTInterval","If a type has a well-founded greater-than relation (meaning there are no infinite descending chains), then any interval within that type—defined by two endpoints with a strict order—also has a well-founded greater-than relation. This is shown by taking a nonempty set in the interval, mapping it to the original type, finding a minimal element there, and bringing it back to the interval. The result ensures that every nonempty subset of the interval has a minimal element under the greater-than relation.","344e3af6-31e9-4a93-97cf-d093a23ac25b","2410.11606","arXiv","2.2","","A relation is well-founded if every non-empty subset has at least one element that is not greater than any other element in the subset. This means there is always a minimal element in each subset with respect to the ordering."
"0.7487713530524455","a1bb4e5d-1d2c-42cd-9e40-799e2be9fb70","cslib","Lean Repo","Cslib.Logic.InferenceSystem.instCoeDerivationDerivable","If a value has a valid derivation in an inference system, then it is considered derivable; this declaration allows automatic conversion from a derivation of a value to the proof that the value is derivable.","e682ccce-03bf-4407-b58c-6e20f625ae0d","2303.03111","arXiv","","","If a proof system derives a proposition correctly, then that proposition is logically valid."
"0.7486911483502832","31ba7811-63d8-45aa-82c2-98700da2199c","physlib","Lean Repo","Temperature.ofβ","Temperature.ofβ takes a nonnegative real number β (inverse temperature) and returns the corresponding temperature value by using the Boltzmann constant, ensuring the result is a valid nonnegative temperature in absolute units.","26738eb3-d41e-4686-ab43-6865fadfdabc","1201.1384","arXiv","2.7","","Data temperature is a value between 0 and 1 that describes a property of a random variable based on its size; it is calculated from another value called beta zero using a specific formula; for zero data size, the temperature is defined as 0; both the original and transformed values are referred to as data temperature when clear from context."
"0.748592596345048","8cde8382-38bb-41be-ab02-e9b2ed6add1b","PrimeNumberTheoremAnd","Lean Repo","LeanCert.Engine.TaylorModel.evalSet","evalSet takes a Taylor model, which consists of a polynomial with rational coefficients and an interval error bound, and computes the set of all possible values that the polynomial can take when evaluated over that interval, using rational number arithmetic and interval analysis to ensure rigorous error bounds.","e9a079fa-a091-4d94-90b7-8fac99df7953","2110.00915","arXiv","1","","An interval Taylor model of a function is made up of a Taylor polynomial of degree n and an interval that bounds the error between the function and the polynomial at all points in the domain. The function's value at any point lies within the range given by the polynomial plus the error interval. This model provides a rigorous approximation of the function using both polynomial behavior and interval bounds. It requires the function to be sufficiently smooth around the expansion point."
