"rank","similarity","direction","is_blueprint_gold","q_sid","q_formality","q_kind","q_source","q_paper_title","q_paper_external_id","q_paper_url","q_decl_name","q_ref","q_lean_annotation","q_slogan","c_sid","c_formality","c_kind","c_source","c_paper_title","c_paper_external_id","c_paper_url","c_decl_name","c_ref","c_lean_annotation","c_slogan"
"1","0.8900247812271118","i2f","True","a5da0f0b-9926-4938-a4ee-6b6c325571d3","informal","lemma","Lean Community","Toric varieties","YaelDillies/toric","https://YaelDillies.github.io/toric/blueprint.pdf","","2.3.23","Bialgebra.span_isGroupLikeElem_eq_top_of_isDiagonalisable","A diagonalizable bialgebra is made up entirely of combinations of its group-like elements.","2ac106f1-e7f7-4c18-b539-fd0f7e898e18","formal","theorem","Lean Repo","toric","toric","","Bialgebra.span_isGroupLikeElem_eq_top_of_isDiagonalisable","","","If a bialgebra over a commutative ring can be diagonalised, then every element in it can be expressed as a combination of group-like elements. This means the entire bialgebra is spanned by those elements that behave like group elements under the coalgebra operations."
"1","0.8896961808204651","i2f","True","19ee8509-8b07-4bfc-bd1c-2f2ae5f4cf10","informal","lemma","Lean Community","Class Field Theory","kbuzzard/ClassFieldTheory","https://kbuzzard.github.io/ClassFieldTheory/blueprint.pdf","","41","Rep.trivialTateCohomology_coind₁, Rep.trivialTateCohomology_coind₁', Rep.trivialTateCohomology_ind₁'","If M is a representation of a finite group G, then the induced representation ind_1'(M) and the coinduced representation coind_1'(M) both have trivial Tate cohomology.","4f565089-af5e-41b1-b362-e9048295e092","formal","instance","Lean Repo","ClassFieldTheory","ClassFieldTheory","","Rep.trivialTateCohomology_coind₁'","","","For any finite group G, commutative ring R, and representation M of G over R, the coinduced representation Rep.coind₁'.obj M has trivial Tate cohomology, meaning all its Tate cohomology groups vanish for every subgroup of G and every integer degree."
"1","0.8894450664520264","i2f","False","f43545cd-e25e-46ee-a9cb-bfc228176c9c","informal","lemma","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","1.5.51","ProbabilityTheory.lintegral_sup_rpow_edist_le_card_mul_rpow","For a stochastic process satisfying the Kolmogorov continuity condition with exponents p and q and constant M, the expected value of the supremum of the p-th power of distances between process values at pairs of points in a finite set C is bounded above by the size of C times M times epsilon raised to the power q, where epsilon is an upper bound o…","f4558e48-60e6-48c1-8e00-04eabbffda05","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","ProbabilityTheory.lintegral_sup_rpow_edist_le_card_mul_rpow_of_dist_le","","","For a stochastic process that satisfies a Kolmogorov continuity condition, the expected value of the supremum of distances between process values raised to a power p is bounded by a constant multiple of the size of the index set, a scaling factor involving n, and parameters controlling the distance and measure."
"1","0.889072835445404","i2f","False","ab5fb57b-3d32-4c79-af0d-d5be83466c3d","informal","lemma","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","1.5.60","ProbabilityTheory.lintegral_sup_rpow_edist_le_of_minimal_cover","Let X be a stochastic process satisfying a Kolmogorov condition with exponents p and q and constant M, on a parameter space T with bounded internal covering number given by constants c1 and d. Let C_k be a minimal epsilon_k-cover of T. Then the expected value of the supremum of the p-th power of distances between process values at points in C_k an…","74ec8dfe-1dc2-4399-b2ed-2bbf83c22460","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","ProbabilityTheory.lintegral_sup_rpow_edist_cover_of_dist_le","","","For a stochastic process satisfying a Kolmogorov-type condition, the expected value of the supremum of the p-th power of the distance between process values is bounded above by a constant multiple of the covering number of the index set, raised to a power involving q and multiplied by logarithmic factors. The bound depends on the parameters of the…"
"1","0.8890693187713623","i2f","True","6b34b534-b7fe-4643-a95b-61ba8452b198","informal","lemma","Lean Community","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","https://teorth.github.io/pfr/blueprint.pdf","","12.6","kvm_ineq_I","The entropy of the sum of a random variable X and several independent random variables is at most the sum of the individual entropy increases when adding each variable to X one at a time.","a52aa893-e87d-4502-8ddb-47620800b26a","formal","theorem","Lean Repo","pfr","pfr","","kvm_ineq_I","","","If Y_i0 is a random variable and Y_i for i in a finite set s are independent random variables taking values in a countable abelian group, then the increase in entropy from adding Y_i0 to the sum of the Y_i is at most the sum of the increases in entropy from adding Y_i0 to each individual Y_i."
"1","0.8889163136482239","i2f","False","e2ce9471-5800-41a3-b949-d86bfdecacfa","informal","definition","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","2.2.56","MeasureTheory.debut","The debut of a set E is the smallest time t greater than or equal to zero such that the point (t, omega) is in E. It is the first time the set E is reached.","976747dc-5377-4ef4-8fd0-ba8ee784a68d","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","MeasureTheory.debut_eq_ite","","","The debut of a set E after time n is a function that, for each outcome ω, returns the smallest time t at or after n such that (t, ω) is in E, if such a time exists; otherwise, it returns infinity."
"1","0.8886054754257202","i2f","True","25b16c57-f13e-4d0f-8d5e-fd4367db5e2c","informal","lemma","Lean Community","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","https://teorth.github.io/pfr/blueprint.pdf","","3.24","condRuzsaDist_le, condRuzsaDist_le'","The Ruzsa distance between two random variables conditioned on additional information is at most the unconditioned Ruzsa distance plus half the mutual information between each variable and its respective conditioning variable. This gives an upper bound on how much conditioning can increase the Ruzsa distance. In a special case, the distance betwee…","a62de985-ff29-4fbc-884d-77b5424e0d84","formal","theorem","Lean Repo","pfr","pfr","","condRuzsaDist_le'","","","The conditional Ruzsa distance between two random variables X and Y given a third variable W is at most the unconditional Ruzsa distance between X and Y plus half the mutual information between Y and W. All variables take values in countable abelian groups, have finite range, and are measurable with respect to probability measures on their domains…"
"1","0.8883774280548096","i2f","True","fb56302c-5a06-4878-b948-77c638507d42","informal","lemma","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","1.3.25","ProbabilityTheory.covMatrix_stdGaussian","The covariance matrix of the standard Gaussian distribution is equal to the identity matrix.","2486a797-c678-46d2-b655-66443778ba97","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","ProbabilityTheory.covMatrix_stdGaussian","","","The covariance matrix of the standard Gaussian distribution on a finite-dimensional real inner product space is the identity matrix, meaning each component has unit variance and is uncorrelated with the others. This holds regardless of the choice of orthonormal basis. The result follows from the fact that the coordinates are independent standard n…"
"1","0.8874161839485168","i2f","True","3969a4c6-98a3-416a-89f8-45d82844cf8f","informal","lemma","Lean Community","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","https://teorth.github.io/pfr/blueprint.pdf","","13.20","rho_continuous","The value of rho of X changes smoothly when the distribution of X changes slightly.","00ee3b8e-715e-49a8-aea6-acd059b0dffb","formal","theorem","Lean Repo","pfr","pfr","","rho_continuous","","","The value of rho(X) changes smoothly when the probability distribution of the random variable X changes, assuming X takes values in a finite additive group with the discrete topology and measurable structure. This means small changes in the distribution of X lead to small changes in rho(X). The result follows from the continuity of related functio…"
"1","0.8870357275009155","i2f","False","460411ac-240d-4fa4-8f4c-a0c94412b621","informal","lemma","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","1.5.56","ProbabilityTheory.lintegral_sup_rpow_edist_cover_rescale","For a stochastic process satisfying a Kolmogorov condition, the expected maximum distance between process values at nearby points in a discretized cover is bounded by a term involving the covering number, the distance scale, and the process exponents. The bound grows with the covering number and depends on the scale delta raised to the power q, mu…","0a0ee128-57ae-44ef-912f-d3e474df4a3a","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","ProbabilityTheory.finite_set_bound_of_edist_le_of_le_diam","","","If a stochastic process satisfies a Kolmogorov-type condition and the parameter set has bounded covering numbers with exponent d, then the expected maximum distance between process values over a finite set is controlled by a constant depending on the covering number, diameter, and process parameters. The bound involves powers of the diameter and l…"
"1","0.8869637250900269","i2f","True","32515f14-f874-47af-9a58-cd215dea20ef","informal","lemma","Lean Community","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","https://teorth.github.io/pfr/blueprint.pdf","","3.14","diff_ent_le_rdist', diff_ent_le_rdist''","If X and Y are independent random variables taking values in a group G, then the difference in entropy between X minus Y and either X or Y is at most twice the distance between X and Y. This distance measures how dependent the variables are. The result bounds how much the entropy can grow when subtracting two independent group-valued variables.","6363f06d-ea98-470c-bf2b-b83e47310e96","formal","theorem","Lean Repo","pfr","pfr","","diff_ent_le_rdist''","","","For two independent random variables X and Y taking values in a countable abelian group, the difference between the entropy of their difference and the entropy of Y is at most twice the Ruzsa distance between X and Y."
"1","0.8867824077606201","i2f","False","554a33b1-a9dc-4a6a-83b8-f33a36232063","informal","lemma","Lean Community","Gibbs Measures","YaelDillies/gibbs-measure","https://YaelDillies.github.io/gibbs-measure/blueprint.pdf","","1.10","ProbabilityTheory.Kernel.condExp_ae_eq_integral_kernel","If a kernel pi is a conditional expectation kernel for a measure mu, then the conditional expectation of any bounded measurable function f given a sigma-algebra B equals the integral of f with respect to pi, and this holds mu-almost everywhere.","90113778-cf90-4a8c-aedf-7939f180dfe0","formal","theorem","Lean Repo","gibbs-measure","gibbs-measure","","ProbabilityTheory.Kernel.isCondExp_iff","","","A kernel π is the conditional expectation of a measure μ with respect to a sub-sigma-algebra 𝓑 if and only if, for every measurable set A, the conditional expectation of the indicator function of A given 𝓑 equals almost everywhere the real-valued function that maps each point a to the measure of A under the kernel π evaluated at a."
"1","0.8865625858306885","i2f","True","a2b90dda-f37e-4b2b-a809-3db692893906","informal","lemma","Lean Community","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","https://teorth.github.io/pfr/blueprint.pdf","","3.3","ProbabilityTheory.max_entropy_sub_mutualInfo_le_entropy_add, ProbabilityTheory.max_entropy_sub_mutualInfo_le_entropy_sub","The entropy of the sum or difference of two random variables is at least as large as the maximum of their individual entropies minus their mutual information.","59577a7f-60ce-4f15-82d0-a98bd931df81","formal","theorem","Lean Repo","pfr","pfr","","ProbabilityTheory.max_entropy_sub_mutualInfo_le_entropy_add","","","The maximum of the entropies of two random variables X and Y, minus their mutual information, is at most the entropy of their sum. This holds when X and Y take values in a countable additive group, have finite range, and are measurable with respect to a probability measure."
"1","0.8864248394966125","i2f","False","eff67cee-d0c8-4c95-9b81-2dfa8ff7ccac","informal","definition","Lean Community","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","https://teorth.github.io/pfr/blueprint.pdf","","2.4","ProbabilityTheory.IsUniform","A random variable is uniformly distributed on a subset H of S if it takes each value in H with equal probability and never takes values outside H. The probability of each value in H is one divided by the number of elements in H.","9592f3d6-c4cf-44ca-9f49-0b06cd2d5a45","formal","theorem","Lean Repo","pfr","pfr","","ProbabilityTheory.IsUniform.measureReal_preimage","","","If a random variable X is uniformly distributed over a finite set H, then the probability that X takes a value in some subset H' is equal to the ratio of the number of elements in both H and H' to the total number of elements in H. This probability is computed as the measure of the set of outcomes where X lands in H', and it matches the intuitive …"
"1","0.8862773180007935","i2f","True","7da7eb7a-9c93-487d-9676-37cfe957c25a","informal","lemma","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","1.6.8","ProbabilityTheory.continuous_brownian","The paths of Brownian motion are continuous functions over time.","278ed163-5c0b-4e62-acf9-74cd96551b61","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","ProbabilityTheory.continuous_brownian","","","For almost every path ω, the function that maps a non-negative real number x to the value of brownian x ω is continuous. This means the sample paths of the Brownian motion process are continuous over time. The result follows from the fact that the preBrownian process, which has the same statistical law as Brownian motion, satisfies the conditions …"
"1","0.8855226635932922","i2f","False","7ea4571e-a71d-4613-99be-aba4546dfe8f","informal","lemma","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","1.5.12","volume_le_of_isCover","The volume of a set A is at most the number of balls in a finite cover of A times the volume of a single closed ball of radius epsilon.","6b0db362-d9cb-423c-86ef-4fc9fca0ce39","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","volume_le_externalCoveringNumber_mul","","","The volume of a set A in a finite-dimensional real inner product space is at most the number of balls of radius ε needed to cover it, multiplied by the volume of one such ball. This holds for any positive radius ε and relates the geometric size of the set to how many small balls are required to cover it. The covering number counts the minimum numb…"
"1","0.885503888130188","i2f","True","13b5c45d-7bc1-46f1-84a1-1dd5fdd59a97","informal","lemma","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","2.2.7","SupClosed.mem_countableSupClosure_iff","If a collection of sets S is closed under taking pairwise unions, then a set s belongs to the countable union closure of S exactly when s can be written as the union of an increasing sequence of sets from S.","8e4cad3e-1ec7-4010-8c85-d14a306e8021","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","SupClosed.mem_countableSupClosure_iff","","","If a collection of sets is closed under taking suprema, then a set belongs to its countable supremum closure if and only if it can be expressed as the union of a countable, increasing sequence of sets from the original collection."
"1","0.885436475276947","i2f","True","0d6d279c-ca4c-4c4c-8d6b-b99a24d4badf","informal","lemma","Lean Community","The sphere eversion project","leanprover-community/sphere-eversion","https://leanprover-community.github.io/sphere-eversion/blueprint.pdf","","1.16","exists_contDiff_of_convex","If E is a finite dimensional real normed vector space and F is a real normed vector space, and for each x in E the set of y such that P(x, y) holds is convex, and locally there are C^n functions satisfying P, then there exists a single global C^n function that satisfies P for all x.","9884aa4d-5b80-470b-a84a-6d53cf703c52","formal","theorem","Lean Repo","sphere-eversion","sphere-eversion","","exists_contDiff_of_convex","","","If for every point in a finite-dimensional real normed space E, the set of solutions to a property P(x, y) is convex in F, and locally there are continuously differentiable functions satisfying P, then there exists a globally defined continuously differentiable function f such that P(x, f(x)) holds for all x in E."
"1","0.8852218389511108","i2f","False","e64a7910-f7ec-477d-9d6c-10469c9ccc05","informal","lemma","Lean Community","The sphere eversion project","leanprover-community/sphere-eversion","https://leanprover-community.github.io/sphere-eversion/blueprint.pdf","","5.9","relative_inductive_construction_of_loc","There is a function f that meets conditions P0 and P1 everywhere on X and matches the given function f0 in a neighborhood of the closed set K, provided that such functions exist locally and can be combined in a compatible way over overlapping regions. The space X is assumed to be second countable, locally compact, and metrizable. The result ensure…","b3da404c-046b-48af-973a-93653d9e79b2","formal","theorem","Lean Repo","sphere-eversion","sphere-eversion","","inductive_construction_of_loc'","","","Given a locally compact, second-countable metric space X and two properties P0, P1 that apply to points in X and germs of functions from X to Y, if a function f0 satisfies P0 everywhere, and every point has a neighborhood where some function satisfies P0 and eventually satisfies P1, and if compatible local extensions can be glued together under ce…"
"1","0.8850468397140503","i2f","True","1353c644-a575-4aaa-a153-36377768e59b","informal","definition","Lean Community","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","https://thefundamentaltheor3m.github.io/Sphere-Packing-Lean/blueprint.pdf","","1.4","SpherePacking.density","The density of a packing is defined as the largest limiting value of the ratio of the volume occupied by packed spheres to the volume of a large ball, as the radius of the ball grows to infinity.","7ee29725-d9e8-4371-aacd-9ca07efaebb6","formal","definition","Lean Repo","sphere-packing-math-inc","sphere-packing-math-inc","","SpherePacking.density","","","SpherePacking.density gives the maximum possible proportion of d-dimensional space that can be filled by non-overlapping spheres arranged according to a given packing pattern, calculated as a value between 0 and infinity. It is defined as the limit superior of the ratio of the volume occupied by spheres to the total volume of a ball of radius R, a…"
"1","0.884979784488678","i2f","False","4e015996-162b-4698-b5a0-9b0c1a635a92","informal","definition","Lean Community","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","https://thefundamentaltheor3m.github.io/Sphere-Packing-Lean/blueprint.pdf","","3.9","E8Packing","The E8 sphere packing is a repeating arrangement of spheres in 8-dimensional space where each sphere has its center at a point of the E8 lattice and the minimum distance between any two centers is the square root of 2.","ea703f69-1221-4c5a-a035-b209fbd8cc3b","formal","theorem","Lean Repo","Sphere-Packing-Lean","Sphere-Packing-Lean","","E8Packing_separation","","","The minimum distance between any two sphere centers in the E8Packing arrangement in 8-dimensional space is exactly the square root of 2. This means no two spheres in this packing can be closer than sqrt(2) units apart."
"1","0.8848166465759277","i2f","False","7d8d783f-fb2e-49c7-a7ae-acf60939bcfc","informal","lemma","Lean Community","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","https://teorth.github.io/pfr/blueprint.pdf","","12.3","ProbabilityTheory.mutual_comp_comp_le","The mutual information between two transformed random variables is always less than or equal to the mutual information between the original variables. This holds for any functions applied to the variables. Mutual information cannot increase through deterministic processing. This is true regardless of the nature of the functions used.","d4156bed-5abb-46ed-b72a-835d3ac7bf8e","formal","theorem","Lean Repo","pfr","pfr","","ProbabilityTheory.mutual_comp_le","","","If X and Y are random variables and f is any function, then the mutual information between f(X) and Y is less than or equal to the mutual information between X and Y. This means that processing X through a function cannot increase how much information it shares with Y."
"1","0.8847938179969788","i2f","True","41d5c2a9-eaf2-490b-b9d7-6583dff3fb80","informal","definition","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","1.6.13","ProbabilityTheory.wienerMeasureAux","The auxiliary Wiener measure is the probability measure on continuous functions obtained by mapping the limit Gaussian measure through Brownian motion, using the product sigma-algebra on real-valued functions over non-negative reals.","4d08693f-5997-4129-a8e2-0fde079b5f86","formal","definition","Lean Repo","brownian-motion","brownian-motion","","ProbabilityTheory.wienerMeasureAux","","","wienerMeasureAux is a measure defined on the space of continuous functions from non-negative real numbers to real numbers, constructed by restricting the gaussianLimit measure to only those paths that are continuous. It uses the fact that almost all paths of Brownian motion are continuous, and thus the measure is supported on this subset. This giv…"
"1","0.8847284317016602","i2f","True","ac798dfe-8910-483f-bb7c-a838e181b761","informal","lemma","Lean Community","Gibbs Measures","YaelDillies/gibbs-measure","https://YaelDillies.github.io/gibbs-measure/blueprint.pdf","","1.11","ProbabilityTheory.Kernel.isCondExp_iff_bind_eq_left","A kernel pi is a conditional expectation kernel for a finite measure mu if and only if applying pi to mu leaves mu unchanged, meaning the measure after transformation equals the original measure. This means the kernel preserves the measure when integrated against it.","0243abb5-637f-4b3d-ae50-1c839097a81a","formal","theorem","Lean Repo","gibbs-measure","gibbs-measure","","ProbabilityTheory.Kernel.isCondExp_iff_bind_eq_left","","","A kernel π is a conditional expectation with respect to a measure μ if and only if the measure obtained by integrating π against μ equals μ itself, assuming π is proper and the underlying sigma-algebra condition holds."
"1","0.884650468826294","i2f","True","073c3786-762f-43f7-9b18-96a16ccfc930","informal","lemma","Lean Community","The sphere eversion project","leanprover-community/sphere-eversion","https://leanprover-community.github.io/sphere-eversion/blueprint.pdf","","1.15","exists_surrounding_loops","There is a continuous family of loops based at a point beta, surrounding a function g, and staying within certain sets Omega_x; this family can be extended to be defined on the entire space E while matching the original loops near a subset K.","3242d366-a871-4a99-8d54-159648638cf2","formal","theorem","Lean Repo","sphere-eversion","sphere-eversion","","exists_surrounding_loops","","","There exists a family of loops that surrounds a given function g with base b in an open set Omega, such that this family matches a given loop family near a closed set K and is defined everywhere on the space."
"1","0.8842633962631226","i2f","True","ae27b095-3885-4eb3-bc44-907508b7b1f4","informal","theorem","Lean Community","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","https://thefundamentaltheor3m.github.io/Sphere-Packing-Lean/blueprint.pdf","","5.1","LinearProgrammingBound'","A sphere packing in d-dimensional space made by repeating a pattern according to a lattice cannot be denser than a value found by dividing the value of a special function at zero by its Fourier transform at zero, then multiplying by the volume of a ball of radius 1/2. The special function must be nonpositive outside the unit ball and have a nonneg…","31f19bc2-2f1b-471c-bdab-c9215a9654f7","formal","theorem","Lean Repo","sphere-packing-math-inc","sphere-packing-math-inc","","LinearProgrammingBound'","","","For a periodic arrangement of non-overlapping spheres of radius 1/2 in d-dimensional space, if a smooth, real-valued function f and its Fourier transform are both real and satisfy certain sign conditions (f is nonpositive outside the unit ball and its Fourier transform is nonnegative everywhere), then the density of the packing is bounded above by…"
"1","0.884192168712616","i2f","False","8e1487c5-1fe0-4361-8c88-993d9ea87450","informal","theorem","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","2.2.58","MeasureTheory.isStoppingTime_hittingAfter'","If a stochastic process is progressively measurable and the filtration meets the usual conditions, then the time it first enters a Borel set is a stopping time.","1f91d426-9e02-4757-a130-97a80fbc7d12","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","MeasureTheory.isStoppingTime_leastGT","","","If a stochastic process is progressively measurable with respect to a filtration that satisfies the usual conditions, then the first time the process exceeds a given level is a stopping time with respect to that filtration."
"1","0.883987545967102","i2f","True","6cafdf9c-33b3-4b62-a8de-863237506355","informal","lemma","Lean Community","Carleson operators on doubling metric measure spaces","fpvandoorn/carleson","https://florisvandoorn.com/carleson/blueprint.pdf","","2.1.3","dist_mem_Icc_of_Ks_ne_zero, enorm_Ks_le, enorm_Ks_sub_Ks_le","If the kernel value K_s at points x and y is nonzero, then the distance between x and y is bounded between multiples of D raised to the power s. The absolute value of K_s is at most a constant divided by the measure of a ball centered at x with radius D^s. The difference between K_s at y and y' is bounded by a similar expression scaled by the dist…","e1ae9242-d569-4fa6-9fbf-35a91468679c","formal","theorem","Lean Repo","carleson","carleson","","dist_mem_Icc_of_Ks_ne_zero","","","If the kernel function Ks at points x and y is not zero, then the distance between x and y lies in the closed interval from (defaultD a)^(s-1)/4 to (defaultD a)^s/2, where defaultD a is 2 raised to a constant times a squared."
"1","0.8835852146148682","i2f","True","555637dc-5852-4f43-b3b7-5ab691d0b4ed","informal","definition","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","2.4.2","ProbabilityTheory.ElementaryPredictableSet","A set is called an elementary predictable set if it can be written as a finite union of sets that are either of the form {0} times a set in the initial sigma-algebra or of the form (s, t] times a set measurable at time s, where s and t are times with s less than t.","89e6b65f-14e9-4cdc-b296-60ab080dacdd","formal","structure","Lean Repo","brownian-motion","brownian-motion","","ProbabilityTheory.ElementaryPredictableSet","","","An elementary predictable set is a finite collection of disjoint time-event pairs, where each pair is either a single time point at the start (like time 0) combined with an event known at that time, or a half-open time interval (s, t] combined with an event known at time s. These sets are built using predictable information over time, based on a f…"
"1","0.8834370374679565","i2f","True","ff18ba56-79f3-431e-a254-05cb333fec65","informal","definition","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","2.1.5","IsCadlag","A cadlag function is one that is right continuous at every point and has a left limit at every point. This means the function does not have jumps when moving to the right, but can have jumps when approaching from the left.","2dae7ca8-1577-460f-afd9-fbefef040a86","formal","structure","Lean Repo","brownian-motion","brownian-motion","","IsCadlag","","","A function is called cadlag if it is right-continuous at every point and has a left-hand limit at every point, meaning it is well-behaved from the right and has predictable behavior approaching from the left. This applies to functions defined on a partially ordered set with a topology, mapping into another topological space."
"1","0.8834141492843628","i2f","True","2dac8ebd-b1d2-4fd1-9a67-1f127f141b0e","informal","lemma","Lean Community","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","https://teorth.github.io/pfr/blueprint.pdf","","13.25","condRhoMinus_le, condRhoPlus_le, condRho_le","The conditional dependence measures rho minus and rho are bounded above by their unconditional versions plus a term involving the reduction in entropy of X given Z, while rho plus does not increase when conditioning on Z.","8531de69-191d-4af9-962e-dd1d4f225895","formal","theorem","Lean Repo","pfr","pfr","","condRho_le","","","The conditional rho value of a random variable X given another variable Z is at most the rho value of X plus half the difference between the entropy of X and the conditional entropy of X given Z. This inequality holds under the assumption that all involved functions are measurable and that the underlying spaces are finite and equipped with appropr…"
"1","0.8826516270637512","i2f","False","cc5f2dd4-8919-48da-9670-f53248c7ba08","informal","definition","Lean Community","The sphere eversion project","leanprover-community/sphere-eversion","https://leanprover-community.github.io/sphere-eversion/blueprint.pdf","","3.16","FormalSol","A formal solution of a differential relation is a smooth assignment of first-order data to each point of a manifold M, such that this data lies within a specified subset of all possible first-order mappings from M to another manifold N.","c4f3128c-d60c-442d-babc-cb24357d11ee","formal","theorem","Lean Repo","sphere-eversion","sphere-eversion","","FormalSol.is_sol","","","A formal solution to a differential relation between two manifolds assigns, at each point of the source manifold, a value that satisfies the given relation, which constrains both the function values and their first derivatives. This means the solution respects the geometric and topological structure of the manifolds and the smoothness conditions d…"
"1","0.882317066192627","i2f","False","4da71ae2-ecc6-48fe-a63e-a8d21f8cdcb7","informal","theorem","Lean Community","Fermat's Last Theorem","ImperialCollegeLondon/FLT","https://ImperialCollegeLondon.github.io/FLT/blueprint.pdf","","9.15","IsDedekindDomain.FiniteAdeleRing.baseChangeAlgEquiv","The natural map from L tensor product with A over K to the ring of finite adeles of B over L is an isomorphism. This means the two algebraic structures are equivalent in a canonical way.","28128b7b-0f62-4926-bc96-41300c78a96a","formal","definition","Lean Repo","FLT","FLT","","IsDedekindDomain.FiniteAdeleRing.baseChangeContinuousAlgEquiv","","","There is a natural continuous isomorphism of L-algebras between the tensor product of the finite adele ring of K with L over K, and the finite adele ring of L, when L is a finite extension of the fraction field of a Dedekind domain."
"1","0.8821706175804138","i2f","False","09638709-50d1-4f32-ab88-d47857962640","informal","lemma","Lean Community","Fermat's Last Theorem","ImperialCollegeLondon/FLT","https://ImperialCollegeLondon.github.io/FLT/blueprint.pdf","","10.20","IsSimpleRing.mulLeft_det_eq_mulRight_det","In a finite-dimensional central simple algebra over a field, the determinants of the linear maps defined by left multiplication and right multiplication by an invertible element are equal.","f377a602-f965-4d65-a38d-faf727612596","formal","theorem","Lean Repo","FLT","FLT","","IsSimpleRing.mulLeft_det_eq_mulRight_det'","","","In a finite-dimensional algebra over a field where the algebra is a simple ring and the field elements commute with everything, the determinant of left multiplication by an invertible element equals the determinant of right multiplication by the same element."
"1","0.8819233775138855","i2f","True","1965966d-c476-4c09-a328-3c59666d8fb9","informal","corollary","Lean Community","Class Field Theory","kbuzzard/ClassFieldTheory","https://kbuzzard.github.io/ClassFieldTheory/blueprint.pdf","","52","Rep.periodicCohomology, periodicTateCohomology","For a finite cyclic group G, the cohomology groups of any representation M repeat every two degrees, meaning the nth cohomology is isomorphic to the (n+2)th cohomology for positive n. The same periodicity holds for Tate cohomology for all integers n.","75bee813-179a-4c30-9040-13002791a414","formal","definition","Lean Repo","ClassFieldTheory","ClassFieldTheory","","periodicTateCohomology","","","For a finite cyclic group, the Tate cohomology groups in degrees m and n are isomorphic whenever m and n have the same parity (i.e., both are even or both are odd). This means the cohomology repeats every two degrees. The result holds for representations of the group over a commutative ring."
"1","0.8816832304000854","i2f","True","17d561fe-8d50-4eec-b024-d8ca187d16df","informal","lemma","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","1.5.55","ProbabilityTheory.lintegral_sup_rpow_edist_cover_of_dist_le","For a stochastic process satisfying the Kolmogorov continuity condition with exponents p and q and constant M, the expected value of the supremum of the p-th power of distances between process values over a finite epsilon-cover is bounded above by a constant multiple involving M, the cover size, the distance bound c, and the logarithm of the cover…","74ec8dfe-1dc2-4399-b2ed-2bbf83c22460","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","ProbabilityTheory.lintegral_sup_rpow_edist_cover_of_dist_le","","","For a stochastic process satisfying a Kolmogorov-type condition, the expected value of the supremum of the p-th power of the distance between process values is bounded above by a constant multiple of the covering number of the index set, raised to a power involving q and multiplied by logarithmic factors. The bound depends on the parameters of the…"
